week_start_date,year,month,week_number,district,state,dengue_diagnostic_kits,iv_fluids_units,paracetamol_strips,ors_packets,antibiotics_courses,dengue_rapid_test_kits
2017-12-18,2017,12,51,Sivaganga,Tamil Nadu,126,1050,2860,428,261,67
2017-12-25,2017,12,52,Sivaganga,Tamil Nadu,117,686,906,303,537,62
2018-01-01,2018,1,1,Sivaganga,Tamil Nadu,34,188,1475,482,203,14
2018-01-08,2018,1,2,Sivaganga,Tamil Nadu,63,258,631,190,201,37
2018-01-15,2018,1,3,Sivaganga,Tamil Nadu,23,203,834,649,462,14
2018-01-22,2018,1,4,Sivaganga,Tamil Nadu,37,139,1520,299,360,24
2018-01-29,2018,1,5,Sivaganga,Tamil Nadu,22,245,1056,295,407,12
2018-02-05,2018,2,6,Sivaganga,Tamil Nadu,52,234,594,195,305,34
2018-02-12,2018,2,7,Sivaganga,Tamil Nadu,33,111,1069,550,313,22
2018-02-19,2018,2,8,Sivaganga,Tamil Nadu,31,218,1496,303,173,16
2018-02-26,2018,2,9,Sivaganga,Tamil Nadu,37,290,839,247,118,27
2018-03-05,2018,3,10,Sivaganga,Tamil Nadu,44,277,1411,406,438,24
2018-03-12,2018,3,11,Sivaganga,Tamil Nadu,32,199,696,411,244,20
2018-03-19,2018,3,12,Sivaganga,Tamil Nadu,21,122,793,334,250,10
2018-03-26,2018,3,13,Sivaganga,Tamil Nadu,39,238,1221,459,130,18
2018-04-02,2018,4,14,Sivaganga,Tamil Nadu,39,248,1103,231,278,28
2018-04-09,2018,4,15,Sivaganga,Tamil Nadu,18,570,1091,295,383,14
2018-04-16,2018,4,16,Sivaganga,Tamil Nadu,25,386,1191,538,298,18
2018-04-23,2018,4,17,Sivaganga,Tamil Nadu,39,207,1627,391,267,23
2018-04-30,2018,4,18,Sivaganga,Tamil Nadu,24,297,830,401,202,17
2018-05-07,2018,5,19,Sivaganga,Tamil Nadu,46,350,1351,258,223,27
2018-05-14,2018,5,20,Sivaganga,Tamil Nadu,39,520,932,284,135,27
2018-05-21,2018,5,21,Sivaganga,Tamil Nadu,34,360,1202,513,312,25
2018-05-28,2018,5,22,Sivaganga,Tamil Nadu,45,504,741,589,167,27
2018-06-04,2018,6,23,Sivaganga,Tamil Nadu,35,135,1305,1556,178,23
2018-06-11,2018,6,24,Sivaganga,Tamil Nadu,57,176,1332,667,338,33
2018-06-18,2018,6,25,Sivaganga,Tamil Nadu,39,280,1101,1327,355,21
2018-06-25,2018,6,26,Sivaganga,Tamil Nadu,44,223,737,1324,178,23
2018-07-02,2018,7,27,Sivaganga,Tamil Nadu,21,127,1073,585,334,16
2018-07-09,2018,7,28,Sivaganga,Tamil Nadu,55,218,564,221,329,25
2018-07-16,2018,7,29,Sivaganga,Tamil Nadu,55,126,550,273,243,37
2018-07-23,2018,7,30,Sivaganga,Tamil Nadu,45,147,953,226,139,28
2018-07-30,2018,7,31,Sivaganga,Tamil Nadu,47,269,1280,548,118,36
2018-08-06,2018,8,32,Sivaganga,Tamil Nadu,18,169,891,297,122,14
2018-08-13,2018,8,33,Sivaganga,Tamil Nadu,52,205,1070,581,400,31
2018-08-20,2018,8,34,Sivaganga,Tamil Nadu,46,187,1144,423,189,30
2018-08-27,2018,8,35,Sivaganga,Tamil Nadu,29,233,1033,206,325,16
2018-09-03,2018,9,36,Sivaganga,Tamil Nadu,40,154,997,365,313,23
2018-09-10,2018,9,37,Sivaganga,Tamil Nadu,53,126,903,372,355,35
2018-09-17,2018,9,38,Sivaganga,Tamil Nadu,33,88,1225,353,368,18
2018-09-24,2018,9,39,Sivaganga,Tamil Nadu,43,318,884,539,411,23
2018-10-01,2018,10,40,Sivaganga,Tamil Nadu,71,468,2735,235,417,39
2018-10-08,2018,10,41,Sivaganga,Tamil Nadu,107,439,1058,421,311,61
2018-10-15,2018,10,42,Sivaganga,Tamil Nadu,121,577,2157,223,213,77
2018-10-22,2018,10,43,Sivaganga,Tamil Nadu,140,760,1773,294,366,81
2018-10-29,2018,10,44,Sivaganga,Tamil Nadu,188,292,1489,415,252,89
2018-11-05,2018,11,45,Sivaganga,Tamil Nadu,135,674,1608,417,296,102
2018-11-12,2018,11,46,Sivaganga,Tamil Nadu,127,542,931,219,203,79
2018-11-19,2018,11,47,Sivaganga,Tamil Nadu,79,784,1891,331,212,53
2018-11-26,2018,11,48,Sivaganga,Tamil Nadu,149,612,948,594,213,85
2018-12-03,2018,12,49,Sivaganga,Tamil Nadu,91,624,1913,333,533,57
2018-12-10,2018,12,50,Sivaganga,Tamil Nadu,140,662,2284,455,928,87
2018-12-17,2018,12,51,Sivaganga,Tamil Nadu,147,431,1004,238,347,76
2018-12-24,2018,12,52,Sivaganga,Tamil Nadu,141,606,1960,557,615,93
2018-12-31,2018,12,1,Sivaganga,Tamil Nadu,124,584,1596,439,422,76
2019-01-07,2019,1,2,Sivaganga,Tamil Nadu,29,145,689,377,454,16
2019-01-14,2019,1,3,Sivaganga,Tamil Nadu,37,161,819,272,249,16
2019-01-21,2019,1,4,Sivaganga,Tamil Nadu,55,206,772,448,564,40
2019-01-28,2019,1,5,Sivaganga,Tamil Nadu,25,165,473,421,754,15
2019-02-04,2019,2,6,Sivaganga,Tamil Nadu,58,238,573,572,142,33
2019-02-11,2019,2,7,Sivaganga,Tamil Nadu,51,177,849,285,93,40
2019-02-18,2019,2,8,Sivaganga,Tamil Nadu,36,239,796,466,224,17
2019-02-25,2019,2,9,Sivaganga,Tamil Nadu,37,121,936,439,328,25
2019-03-04,2019,3,10,Sivaganga,Tamil Nadu,43,215,1552,626,245,29
2019-03-11,2019,3,11,Sivaganga,Tamil Nadu,59,222,915,251,268,40
2019-03-18,2019,3,12,Sivaganga,Tamil Nadu,41,100,1242,362,328,19
2019-03-25,2019,3,13,Sivaganga,Tamil Nadu,26,197,814,394,259,19
2019-04-01,2019,4,14,Sivaganga,Tamil Nadu,52,303,735,434,280,26
2019-04-08,2019,4,15,Sivaganga,Tamil Nadu,37,469,1398,214,166,20
2019-04-15,2019,4,16,Sivaganga,Tamil Nadu,35,665,552,352,203,22
2019-04-22,2019,4,17,Sivaganga,Tamil Nadu,27,670,785,483,289,18
2019-04-29,2019,4,18,Sivaganga,Tamil Nadu,33,208,754,609,265,24
2019-05-06,2019,5,19,Sivaganga,Tamil Nadu,23,434,881,367,190,20
2019-05-13,2019,5,20,Sivaganga,Tamil Nadu,53,393,666,184,198,31
2019-05-20,2019,5,21,Sivaganga,Tamil Nadu,21,179,669,258,114,15
2019-05-27,2019,5,22,Sivaganga,Tamil Nadu,23,547,1268,209,179,10
2019-06-03,2019,6,23,Sivaganga,Tamil Nadu,50,189,837,942,220,32
2019-06-10,2019,6,24,Sivaganga,Tamil Nadu,51,147,1448,955,278,32
2019-06-17,2019,6,25,Sivaganga,Tamil Nadu,59,140,1257,766,222,29
2019-06-24,2019,6,26,Sivaganga,Tamil Nadu,36,154,692,848,305,19
2019-07-01,2019,7,27,Sivaganga,Tamil Nadu,37,169,1232,449,364,23
2019-07-08,2019,7,28,Sivaganga,Tamil Nadu,43,318,947,394,296,20
2019-07-15,2019,7,29,Sivaganga,Tamil Nadu,36,166,972,629,368,18
2019-07-22,2019,7,30,Sivaganga,Tamil Nadu,42,209,1551,589,165,20
2019-07-29,2019,7,31,Sivaganga,Tamil Nadu,44,105,719,497,337,25
2019-08-05,2019,8,32,Sivaganga,Tamil Nadu,29,131,1238,577,294,14
2019-08-12,2019,8,33,Sivaganga,Tamil Nadu,29,250,1011,235,334,14
2019-08-19,2019,8,34,Sivaganga,Tamil Nadu,53,136,769,330,414,32
2019-08-26,2019,8,35,Sivaganga,Tamil Nadu,43,102,928,239,277,23
2019-09-02,2019,9,36,Sivaganga,Tamil Nadu,34,163,562,417,308,26
2019-09-09,2019,9,37,Sivaganga,Tamil Nadu,59,225,1442,228,330,31
2019-09-16,2019,9,38,Sivaganga,Tamil Nadu,29,117,1143,307,402,14
2019-09-23,2019,9,39,Sivaganga,Tamil Nadu,33,154,545,198,172,23
2019-09-30,2019,9,40,Sivaganga,Tamil Nadu,34,309,904,312,112,21
2019-10-07,2019,10,41,Sivaganga,Tamil Nadu,137,442,2621,288,88,103
2019-10-14,2019,10,42,Sivaganga,Tamil Nadu,74,427,2558,325,184,52
2019-10-21,2019,10,43,Sivaganga,Tamil Nadu,81,334,1992,239,158,49
2019-10-28,2019,10,44,Sivaganga,Tamil Nadu,111,503,2387,551,236,61
2019-11-04,2019,11,45,Sivaganga,Tamil Nadu,192,503,1304,330,115,121
2019-11-11,2019,11,46,Sivaganga,Tamil Nadu,43,737,1802,298,234,28
2019-11-18,2019,11,47,Sivaganga,Tamil Nadu,122,950,1920,546,136,65
2019-11-25,2019,11,48,Sivaganga,Tamil Nadu,139,358,938,432,426,72
2019-12-02,2019,12,49,Sivaganga,Tamil Nadu,171,325,1216,282,679,121
2019-12-09,2019,12,50,Sivaganga,Tamil Nadu,117,872,1328,425,537,76
2019-12-16,2019,12,51,Sivaganga,Tamil Nadu,80,461,2093,567,740,48
2019-12-23,2019,12,52,Sivaganga,Tamil Nadu,72,556,903,629,591,38
2019-12-30,2019,12,1,Sivaganga,Tamil Nadu,113,538,1276,518,490,61
2020-01-06,2020,1,2,Sivaganga,Tamil Nadu,58,203,1296,380,672,27
2020-01-13,2020,1,3,Sivaganga,Tamil Nadu,60,166,1395,487,569,29
2020-01-20,2020,1,4,Sivaganga,Tamil Nadu,54,184,751,272,286,29
2020-01-27,2020,1,5,Sivaganga,Tamil Nadu,26,207,798,550,596,18
2020-02-03,2020,2,6,Sivaganga,Tamil Nadu,20,208,1362,541,210,13
2020-02-10,2020,2,7,Sivaganga,Tamil Nadu,33,324,1457,393,244,16
2020-02-17,2020,2,8,Sivaganga,Tamil Nadu,24,301,862,341,86,13
2020-02-24,2020,2,9,Sivaganga,Tamil Nadu,29,215,927,520,99,21
2020-03-02,2020,3,10,Sivaganga,Tamil Nadu,27,171,1165,327,233,13
2020-03-09,2020,3,11,Sivaganga,Tamil Nadu,39,113,697,478,193,27
2020-03-16,2020,3,12,Sivaganga,Tamil Nadu,53,234,1217,404,289,40
2020-03-23,2020,3,13,Sivaganga,Tamil Nadu,51,152,865,544,167,32
2020-03-30,2020,3,14,Sivaganga,Tamil Nadu,40,249,1333,636,285,27
2020-04-06,2020,4,15,Sivaganga,Tamil Nadu,37,583,852,279,115,16
2020-04-13,2020,4,16,Sivaganga,Tamil Nadu,60,263,1100,491,161,34
2020-04-20,2020,4,17,Sivaganga,Tamil Nadu,55,331,754,217,104,25
2020-04-27,2020,4,18,Sivaganga,Tamil Nadu,25,448,1351,433,393,15
2020-05-04,2020,5,19,Sivaganga,Tamil Nadu,33,607,751,555,328,21
2020-05-11,2020,5,20,Sivaganga,Tamil Nadu,32,211,740,369,107,15
2020-05-18,2020,5,21,Sivaganga,Tamil Nadu,42,207,818,513,116,25
2020-05-25,2020,5,22,Sivaganga,Tamil Nadu,46,552,930,505,139,33
2020-06-01,2020,6,23,Sivaganga,Tamil Nadu,38,154,1112,1010,324,22
2020-06-08,2020,6,24,Sivaganga,Tamil Nadu,48,125,864,1251,290,26
2020-06-15,2020,6,25,Sivaganga,Tamil Nadu,21,136,809,1096,349,14
2020-06-22,2020,6,26,Sivaganga,Tamil Nadu,34,253,995,625,338,22
2020-06-29,2020,6,27,Sivaganga,Tamil Nadu,45,252,719,608,121,29
2020-07-06,2020,7,28,Sivaganga,Tamil Nadu,65,229,1174,208,259,31
2020-07-13,2020,7,29,Sivaganga,Tamil Nadu,44,127,713,232,146,25
2020-07-20,2020,7,30,Sivaganga,Tamil Nadu,26,240,1111,430,415,18
2020-07-27,2020,7,31,Sivaganga,Tamil Nadu,48,278,1053,502,126,26
2020-08-03,2020,8,32,Sivaganga,Tamil Nadu,31,100,1204,509,220,22
2020-08-10,2020,8,33,Sivaganga,Tamil Nadu,50,217,880,465,87,36
2020-08-17,2020,8,34,Sivaganga,Tamil Nadu,19,134,1002,335,263,13
2020-08-24,2020,8,35,Sivaganga,Tamil Nadu,30,253,1579,473,234,19
2020-08-31,2020,8,36,Sivaganga,Tamil Nadu,45,241,900,429,314,21
2020-09-07,2020,9,37,Sivaganga,Tamil Nadu,29,296,700,490,144,18
2020-09-14,2020,9,38,Sivaganga,Tamil Nadu,37,170,1443,383,240,18
2020-09-21,2020,9,39,Sivaganga,Tamil Nadu,39,184,1031,369,430,24
2020-09-28,2020,9,40,Sivaganga,Tamil Nadu,31,265,734,577,361,15
2020-10-05,2020,10,41,Sivaganga,Tamil Nadu,115,835,1600,256,183,73
2020-10-12,2020,10,42,Sivaganga,Tamil Nadu,106,294,2314,465,276,74
2020-10-19,2020,10,43,Sivaganga,Tamil Nadu,124,240,1238,320,226,60
2020-10-26,2020,10,44,Sivaganga,Tamil Nadu,166,605,2041,424,200,101
2020-11-02,2020,11,45,Sivaganga,Tamil Nadu,81,280,1495,352,249,60
2020-11-09,2020,11,46,Sivaganga,Tamil Nadu,115,438,2068,358,269,66
2020-11-16,2020,11,47,Sivaganga,Tamil Nadu,101,378,2334,477,382,67
2020-11-23,2020,11,48,Sivaganga,Tamil Nadu,145,495,1616,236,203,75
2020-11-30,2020,11,49,Sivaganga,Tamil Nadu,221,352,2657,225,104,140
2020-12-07,2020,12,50,Sivaganga,Tamil Nadu,185,872,1833,380,426,93
2020-12-14,2020,12,51,Sivaganga,Tamil Nadu,197,301,873,431,267,117
2020-12-21,2020,12,52,Sivaganga,Tamil Nadu,133,394,1994,473,267,82
2020-12-28,2020,12,53,Sivaganga,Tamil Nadu,76,663,2400,322,609,46
2021-01-04,2021,1,1,Sivaganga,Tamil Nadu,21,306,538,519,463,13
2021-01-11,2021,1,2,Sivaganga,Tamil Nadu,53,224,1399,394,444,32
2021-01-18,2021,1,3,Sivaganga,Tamil Nadu,21,204,1269,190,367,10
2021-01-25,2021,1,4,Sivaganga,Tamil Nadu,28,211,1332,521,562,23
2021-02-01,2021,2,5,Sivaganga,Tamil Nadu,29,229,646,440,335,16
2021-02-08,2021,2,6,Sivaganga,Tamil Nadu,26,96,523,372,200,14
2021-02-15,2021,2,7,Sivaganga,Tamil Nadu,20,209,1209,397,203,10
2021-02-22,2021,2,8,Sivaganga,Tamil Nadu,33,213,1493,344,376,19
2021-03-01,2021,3,9,Sivaganga,Tamil Nadu,23,254,496,318,380,14
2021-03-08,2021,3,10,Sivaganga,Tamil Nadu,32,119,995,519,228,21
2021-03-15,2021,3,11,Sivaganga,Tamil Nadu,48,193,1179,510,102,29
2021-03-22,2021,3,12,Sivaganga,Tamil Nadu,27,289,1058,221,439,17
2021-03-29,2021,3,13,Sivaganga,Tamil Nadu,24,230,550,559,171,15
2021-04-05,2021,4,14,Sivaganga,Tamil Nadu,50,333,1321,266,186,27
2021-04-12,2021,4,15,Sivaganga,Tamil Nadu,19,434,1333,531,318,10
2021-04-19,2021,4,16,Sivaganga,Tamil Nadu,52,234,1493,237,182,32
2021-04-26,2021,4,17,Sivaganga,Tamil Nadu,44,390,1327,300,148,28
2021-05-03,2021,5,18,Sivaganga,Tamil Nadu,29,380,1120,322,356,15
2021-05-10,2021,5,19,Sivaganga,Tamil Nadu,48,267,1112,457,226,28
2021-05-17,2021,5,20,Sivaganga,Tamil Nadu,52,311,1053,411,133,36
2021-05-24,2021,5,21,Sivaganga,Tamil Nadu,46,429,667,219,295,32
2021-05-31,2021,5,22,Sivaganga,Tamil Nadu,51,412,1076,229,221,36
2021-06-07,2021,6,23,Sivaganga,Tamil Nadu,23,169,1318,1733,328,15
2021-06-14,2021,6,24,Sivaganga,Tamil Nadu,46,139,1491,1150,112,26
2021-06-21,2021,6,25,Sivaganga,Tamil Nadu,44,112,1204,758,337,31
2021-06-28,2021,6,26,Sivaganga,Tamil Nadu,38,167,1219,1273,320,24
2021-07-05,2021,7,27,Sivaganga,Tamil Nadu,39,220,1126,269,211,28
2021-07-12,2021,7,28,Sivaganga,Tamil Nadu,57,271,772,372,381,29
2021-07-19,2021,7,29,Sivaganga,Tamil Nadu,22,209,556,556,321,12
2021-07-26,2021,7,30,Sivaganga,Tamil Nadu,28,102,707,312,427,21
2021-08-02,2021,8,31,Sivaganga,Tamil Nadu,46,260,1247,401,139,23
2021-08-09,2021,8,32,Sivaganga,Tamil Nadu,54,231,906,275,312,25
2021-08-16,2021,8,33,Sivaganga,Tamil Nadu,46,182,1151,210,298,37
2021-08-23,2021,8,34,Sivaganga,Tamil Nadu,43,116,1367,538,291,31
2021-08-30,2021,8,35,Sivaganga,Tamil Nadu,38,300,631,423,122,29
2021-09-06,2021,9,36,Sivaganga,Tamil Nadu,34,264,662,343,195,19
2021-09-13,2021,9,37,Sivaganga,Tamil Nadu,41,222,1298,288,335,23
2021-09-20,2021,9,38,Sivaganga,Tamil Nadu,43,302,1216,406,127,27
2021-09-27,2021,9,39,Sivaganga,Tamil Nadu,55,167,781,482,303,34
2021-10-04,2021,10,40,Sivaganga,Tamil Nadu,127,951,1001,484,191,71
2021-10-11,2021,10,41,Sivaganga,Tamil Nadu,69,433,1113,576,366,45
2021-10-18,2021,10,42,Sivaganga,Tamil Nadu,127,426,864,448,192,96
2021-10-25,2021,10,43,Sivaganga,Tamil Nadu,113,186,802,536,137,64
2021-11-01,2021,11,44,Sivaganga,Tamil Nadu,110,802,1324,246,365,84
2021-11-08,2021,11,45,Sivaganga,Tamil Nadu,236,530,1922,443,294,120
2021-11-15,2021,11,46,Sivaganga,Tamil Nadu,164,872,909,468,162,105
2021-11-22,2021,11,47,Sivaganga,Tamil Nadu,167,520,889,415,159,95
2021-11-29,2021,11,48,Sivaganga,Tamil Nadu,163,510,1814,511,264,109
2021-12-06,2021,12,49,Sivaganga,Tamil Nadu,184,551,1412,246,198,87
2021-12-13,2021,12,50,Sivaganga,Tamil Nadu,128,552,1593,371,678,98
2021-12-20,2021,12,51,Sivaganga,Tamil Nadu,192,710,1177,345,552,103
2021-12-27,2021,12,52,Sivaganga,Tamil Nadu,105,543,1040,232,572,61
2022-01-03,2022,1,1,Sivaganga,Tamil Nadu,21,168,777,482,614,14
2022-01-10,2022,1,2,Sivaganga,Tamil Nadu,22,166,1458,420,389,17
2022-01-17,2022,1,3,Sivaganga,Tamil Nadu,40,200,609,241,235,26
2022-01-24,2022,1,4,Sivaganga,Tamil Nadu,46,192,546,523,470,21
2022-01-31,2022,1,5,Sivaganga,Tamil Nadu,53,249,531,474,431,30
2022-02-07,2022,2,6,Sivaganga,Tamil Nadu,41,143,565,222,182,22
2022-02-14,2022,2,7,Sivaganga,Tamil Nadu,52,214,510,314,307,25
2022-02-21,2022,2,8,Sivaganga,Tamil Nadu,30,127,1240,231,164,18
2022-02-28,2022,2,9,Sivaganga,Tamil Nadu,30,205,603,448,98,15
2022-03-07,2022,3,10,Sivaganga,Tamil Nadu,29,170,934,276,345,17
2022-03-14,2022,3,11,Sivaganga,Tamil Nadu,21,186,1117,550,355,11
2022-03-21,2022,3,12,Sivaganga,Tamil Nadu,56,229,571,576,336,32
2022-03-28,2022,3,13,Sivaganga,Tamil Nadu,46,249,1463,200,405,22
2022-04-04,2022,4,14,Sivaganga,Tamil Nadu,39,550,746,484,204,22
2022-04-11,2022,4,15,Sivaganga,Tamil Nadu,38,411,909,301,412,25
2022-04-18,2022,4,16,Sivaganga,Tamil Nadu,46,253,942,262,394,25
2022-04-25,2022,4,17,Sivaganga,Tamil Nadu,51,299,993,532,383,36
2022-05-02,2022,5,18,Sivaganga,Tamil Nadu,49,255,904,262,111,29
2022-05-09,2022,5,19,Sivaganga,Tamil Nadu,49,355,990,434,335,33
2022-05-16,2022,5,20,Sivaganga,Tamil Nadu,53,438,1261,485,299,27
2022-05-23,2022,5,21,Sivaganga,Tamil Nadu,28,343,1431,266,423,14
2022-05-30,2022,5,22,Sivaganga,Tamil Nadu,36,491,726,612,276,23
2022-06-06,2022,6,23,Sivaganga,Tamil Nadu,34,259,712,832,127,24
2022-06-13,2022,6,24,Sivaganga,Tamil Nadu,27,268,1342,812,334,19
2022-06-20,2022,6,25,Sivaganga,Tamil Nadu,49,144,621,876,314,28
2022-06-27,2022,6,26,Sivaganga,Tamil Nadu,22,269,579,1305,321,15
2022-07-04,2022,7,27,Sivaganga,Tamil Nadu,43,103,1084,354,323,24
2022-07-11,2022,7,28,Sivaganga,Tamil Nadu,55,213,1382,266,238,32
2022-07-18,2022,7,29,Sivaganga,Tamil Nadu,27,148,752,486,309,17
2022-07-25,2022,7,30,Sivaganga,Tamil Nadu,41,252,851,218,118,18
2022-08-01,2022,8,31,Sivaganga,Tamil Nadu,43,116,1091,613,194,21
2022-08-08,2022,8,32,Sivaganga,Tamil Nadu,48,165,949,331,118,29
2022-08-15,2022,8,33,Sivaganga,Tamil Nadu,31,245,916,452,132,14
2022-08-22,2022,8,34,Sivaganga,Tamil Nadu,53,227,1002,474,277,34
2022-08-29,2022,8,35,Sivaganga,Tamil Nadu,32,279,1486,344,114,19
2022-09-05,2022,9,36,Sivaganga,Tamil Nadu,29,334,728,314,315,15
2022-09-12,2022,9,37,Sivaganga,Tamil Nadu,39,248,1238,504,340,28
2022-09-19,2022,9,38,Sivaganga,Tamil Nadu,34,174,907,316,251,22
2022-09-26,2022,9,39,Sivaganga,Tamil Nadu,21,259,1026,279,125,15
2022-10-03,2022,10,40,Sivaganga,Tamil Nadu,165,547,1591,530,109,103
2022-10-10,2022,10,41,Sivaganga,Tamil Nadu,106,462,1222,517,405,63
2022-10-17,2022,10,42,Sivaganga,Tamil Nadu,111,389,660,416,343,78
2022-10-24,2022,10,43,Sivaganga,Tamil Nadu,149,836,1132,468,268,74
2022-10-31,2022,10,44,Sivaganga,Tamil Nadu,100,292,1539,562,265,64
2022-11-07,2022,11,45,Sivaganga,Tamil Nadu,77,597,1863,578,109,40
2022-11-14,2022,11,46,Sivaganga,Tamil Nadu,163,371,2258,256,192,104
2022-11-21,2022,11,47,Sivaganga,Tamil Nadu,102,541,1316,404,268,60
2022-11-28,2022,11,48,Sivaganga,Tamil Nadu,79,456,1785,283,421,48
2022-12-05,2022,12,49,Sivaganga,Tamil Nadu,163,509,1823,421,564,98
2022-12-12,2022,12,50,Sivaganga,Tamil Nadu,148,816,1137,428,456,103
2022-12-19,2022,12,51,Sivaganga,Tamil Nadu,65,964,961,555,750,39
2022-12-26,2022,12,52,Sivaganga,Tamil Nadu,136,499,2080,218,495,96
2023-01-02,2023,1,1,Sivaganga,Tamil Nadu,23,210,608,330,629,16
2023-01-09,2023,1,2,Sivaganga,Tamil Nadu,32,289,568,280,599,19
2023-01-16,2023,1,3,Sivaganga,Tamil Nadu,34,165,1283,250,611,18
2023-01-23,2023,1,4,Sivaganga,Tamil Nadu,60,171,1518,429,510,31
2023-01-30,2023,1,5,Sivaganga,Tamil Nadu,31,90,1352,215,421,21
2023-02-06,2023,2,6,Sivaganga,Tamil Nadu,22,158,993,509,152,12
2023-02-13,2023,2,7,Sivaganga,Tamil Nadu,31,275,944,226,150,20
2023-02-20,2023,2,8,Sivaganga,Tamil Nadu,50,301,1307,481,94,24
2023-02-27,2023,2,9,Sivaganga,Tamil Nadu,22,146,587,342,270,10
2023-03-06,2023,3,10,Sivaganga,Tamil Nadu,32,267,1255,481,227,20
2023-03-13,2023,3,11,Sivaganga,Tamil Nadu,20,89,1515,246,371,15
2023-03-20,2023,3,12,Sivaganga,Tamil Nadu,30,165,1306,310,224,22
2023-03-27,2023,3,13,Sivaganga,Tamil Nadu,21,189,1014,232,329,15
2023-04-03,2023,4,14,Sivaganga,Tamil Nadu,51,437,1208,433,126,31
2023-04-10,2023,4,15,Sivaganga,Tamil Nadu,47,727,1468,560,113,23
2023-04-17,2023,4,16,Sivaganga,Tamil Nadu,47,503,1312,429,312,33
2023-04-24,2023,4,17,Sivaganga,Tamil Nadu,20,508,523,598,237,12
2023-05-01,2023,5,18,Sivaganga,Tamil Nadu,44,321,1016,294,298,30
2023-05-08,2023,5,19,Sivaganga,Tamil Nadu,19,291,1249,296,133,11
2023-05-15,2023,5,20,Sivaganga,Tamil Nadu,38,303,1486,245,410,20
2023-05-22,2023,5,21,Sivaganga,Tamil Nadu,62,327,1190,540,376,37
2023-05-29,2023,5,22,Sivaganga,Tamil Nadu,29,225,1019,413,162,14
2023-06-05,2023,6,23,Sivaganga,Tamil Nadu,40,136,1024,743,220,24
2023-06-12,2023,6,24,Sivaganga,Tamil Nadu,52,231,959,573,265,34
2023-06-19,2023,6,25,Sivaganga,Tamil Nadu,22,250,1214,609,97,12
2023-06-26,2023,6,26,Sivaganga,Tamil Nadu,57,288,749,623,208,30
2023-07-03,2023,7,27,Sivaganga,Tamil Nadu,52,149,721,319,317,26
2023-07-10,2023,7,28,Sivaganga,Tamil Nadu,55,128,1054,324,136,35
2023-07-17,2023,7,29,Sivaganga,Tamil Nadu,59,283,1008,602,159,38
2023-07-24,2023,7,30,Sivaganga,Tamil Nadu,50,122,735,418,108,26
2023-07-31,2023,7,31,Sivaganga,Tamil Nadu,51,122,1000,378,117,32
2023-08-07,2023,8,32,Sivaganga,Tamil Nadu,28,134,1094,400,224,17
2023-08-14,2023,8,33,Sivaganga,Tamil Nadu,50,111,1325,326,145,31
2023-08-21,2023,8,34,Sivaganga,Tamil Nadu,27,115,1021,401,337,15
2023-08-28,2023,8,35,Sivaganga,Tamil Nadu,50,127,1501,500,350,26
2023-09-04,2023,9,36,Sivaganga,Tamil Nadu,34,126,1333,211,172,18
2023-09-11,2023,9,37,Sivaganga,Tamil Nadu,22,293,1071,511,345,12
2023-09-18,2023,9,38,Sivaganga,Tamil Nadu,55,260,1177,232,101,31
2023-09-25,2023,9,39,Sivaganga,Tamil Nadu,38,100,608,357,283,20
2023-10-02,2023,10,40,Sivaganga,Tamil Nadu,154,813,958,444,199,84
2023-10-09,2023,10,41,Sivaganga,Tamil Nadu,78,924,1392,385,122,44
2023-10-16,2023,10,42,Sivaganga,Tamil Nadu,122,540,831,217,173,59
2023-10-23,2023,10,43,Sivaganga,Tamil Nadu,212,346,1206,589,193,115
2023-10-30,2023,10,44,Sivaganga,Tamil Nadu,127,602,2748,316,309,80
2023-11-06,2023,11,45,Sivaganga,Tamil Nadu,138,583,1137,459,351,73
2023-11-13,2023,11,46,Sivaganga,Tamil Nadu,86,559,2124,458,217,53
2023-11-20,2023,11,47,Sivaganga,Tamil Nadu,98,766,791,366,270,52
2023-11-27,2023,11,48,Sivaganga,Tamil Nadu,130,900,1706,534,139,83
2023-12-04,2023,12,49,Sivaganga,Tamil Nadu,99,760,1988,520,698,73
2023-12-11,2023,12,50,Sivaganga,Tamil Nadu,73,600,1106,455,159,46
2023-12-18,2023,12,51,Sivaganga,Tamil Nadu,51,681,931,550,530,32
2023-12-25,2023,12,52,Sivaganga,Tamil Nadu,74,388,2110,459,228,38
2024-01-01,2024,1,1,Sivaganga,Tamil Nadu,32,219,792,283,580,25
2024-01-08,2024,1,2,Sivaganga,Tamil Nadu,26,217,526,423,659,12
2024-01-15,2024,1,3,Sivaganga,Tamil Nadu,31,184,1048,448,543,17
2024-01-22,2024,1,4,Sivaganga,Tamil Nadu,56,141,1133,402,465,29
2024-01-29,2024,1,5,Sivaganga,Tamil Nadu,25,164,1350,460,653,14
2024-02-05,2024,2,6,Sivaganga,Tamil Nadu,18,299,1217,561,149,12
2024-02-12,2024,2,7,Sivaganga,Tamil Nadu,58,240,1157,328,182,38
2024-02-19,2024,2,8,Sivaganga,Tamil Nadu,54,243,869,485,355,25
2024-02-26,2024,2,9,Sivaganga,Tamil Nadu,52,325,1194,338,258,27
2024-03-04,2024,3,10,Sivaganga,Tamil Nadu,61,257,1328,216,105,32
2024-03-11,2024,3,11,Sivaganga,Tamil Nadu,38,298,1106,397,98,23
