unique_id,state,district,disease,no_of_cases,no_of_deaths,outbreak_start_date,reporting_date,current_status,week_number,year,week_date_range
TN/2020/18/2791,Tamil Nadu,Ariyalur,Dengue,2,1,01-01-2020,07-01-2020,Closed,18,2020,Week 18 of 2020
TN/2020/18/2792,Tamil Nadu,Ariyalur,Scrub Typhus,2,0,01-01-2020,07-01-2020,Under Surveillance,18,2020,Week 18 of 2020
TN/2020/19/2793,Tamil Nadu,Chennai,Dengue,3,0,01-01-2020,07-01-2020,Under Surveillance,19,2020,Week 19 of 2020
TN/2020/19/2794,Tamil Nadu,Chennai,Fever,15,0,01-01-2020,07-01-2020,Under Control,19,2020,Week 19 of 2020
TN/2020/19/2795,Tamil Nadu,Tenkasi,Scrub Typhus,4,0,01-01-2020,07-01-2020,Closed,19,2020,Week 19 of 2020
TN/2020/19/2796,Tamil Nadu,Nagapattinam,Fever,7,0,01-01-2020,07-01-2020,Under Control,19,2020,Week 19 of 2020
TN/2020/19/2797,Tamil Nadu,Madurai,Scrub Typhus,1,1,01-01-2020,07-01-2020,Under Control,19,2020,Week 19 of 2020
TN/2020/19/2798,Tamil Nadu,Madurai,Acute Gastroenteritis,25,0,01-01-2020,07-01-2020,Under Surveillance,19,2020,Week 19 of 2020
TN/2020/19/2799,Tamil Nadu,Madurai,Fever,20,0,01-01-2020,07-01-2020,Under Control,19,2020,Week 19 of 2020
TN/2020/19/2800,Tamil Nadu,Cuddalore,Dengue,5,0,01-01-2020,07-01-2020,Under Surveillance,19,2020,Week 19 of 2020
TN/2020/19/2801,Tamil Nadu,Cuddalore,Acute Gastroenteritis,20,0,01-01-2020,07-01-2020,Under Control,19,2020,Week 19 of 2020
TN/2020/19/2802,Tamil Nadu,Cuddalore,Fever,12,0,01-01-2020,07-01-2020,Closed,19,2020,Week 19 of 2020
TN/2020/20/2803,Tamil Nadu,Tuticorin,Scrub Typhus,2,0,01-01-2020,07-01-2020,Under Control,20,2020,Week 20 of 2020
TN/2020/20/2804,Tamil Nadu,Tuticorin,Acute Gastroenteritis,16,0,01-01-2020,07-01-2020,Under Control,20,2020,Week 20 of 2020
TN/2020/20/2805,Tamil Nadu,Tuticorin,Fever,16,0,01-01-2020,07-01-2020,Closed,20,2020,Week 20 of 2020
TN/2020/20/2806,Tamil Nadu,Villupuram,Scrub Typhus,4,0,01-01-2020,07-01-2020,Under Surveillance,20,2020,Week 20 of 2020
TN/2020/20/2807,Tamil Nadu,Villupuram,Fever,10,0,01-01-2020,07-01-2020,Under Surveillance,20,2020,Week 20 of 2020
TN/2020/20/2808,Tamil Nadu,Namakkal,Dengue,6,0,01-01-2020,07-01-2020,Under Control,20,2020,Week 20 of 2020
TN/2020/20/2809,Tamil Nadu,Namakkal,Acute Gastroenteritis,18,0,01-01-2020,07-01-2020,Under Surveillance,20,2020,Week 20 of 2020
TN/2020/20/2810,Tamil Nadu,Pudukkottai,Scrub Typhus,1,0,01-01-2020,07-01-2020,Closed,20,2020,Week 20 of 2020
TN/2020/21/2811,Tamil Nadu,Chengalpattu,Dengue,3,0,01-01-2020,07-01-2020,Closed,21,2020,Week 21 of 2020
TN/2020/21/2812,Tamil Nadu,Chengalpattu,Scrub Typhus,1,0,01-01-2020,07-01-2020,Closed,21,2020,Week 21 of 2020
TN/2020/21/2813,Tamil Nadu,Sivaganga,Dengue,4,0,01-01-2020,07-01-2020,Under Control,21,2020,Week 21 of 2020
TN/2020/21/2814,Tamil Nadu,Sivaganga,Acute Gastroenteritis,24,0,01-01-2020,07-01-2020,Closed,21,2020,Week 21 of 2020
TN/2020/21/2815,Tamil Nadu,Tiruvannamalai,Dengue,2,0,01-01-2020,07-01-2020,Under Surveillance,21,2020,Week 21 of 2020
TN/2020/21/2816,Tamil Nadu,Vellore,Scrub Typhus,5,0,01-01-2020,07-01-2020,Closed,21,2020,Week 21 of 2020
TN/2020/21/2817,Tamil Nadu,Vellore,Acute Gastroenteritis,24,0,01-01-2020,07-01-2020,Under Control,21,2020,Week 21 of 2020
TN/2020/21/2818,Tamil Nadu,Karur,Scrub Typhus,2,0,01-01-2020,07-01-2020,Under Surveillance,21,2020,Week 21 of 2020
TN/2020/22/2819,Tamil Nadu,Tiruvarur,Fever,19,0,01-01-2020,07-01-2020,Under Control,22,2020,Week 22 of 2020
TN/2020/22/2820,Tamil Nadu,Tirupathur,Scrub Typhus,3,0,01-01-2020,07-01-2020,Closed,22,2020,Week 22 of 2020
TN/2020/22/2821,Tamil Nadu,Dindigul,Dengue,6,0,01-01-2020,07-01-2020,Under Surveillance,22,2020,Week 22 of 2020
TN/2020/22/2822,Tamil Nadu,Dindigul,Scrub Typhus,1,0,01-01-2020,07-01-2020,Under Surveillance,22,2020,Week 22 of 2020
TN/2020/22/2823,Tamil Nadu,Kanniyakumari,Dengue,3,0,01-01-2020,07-01-2020,Under Surveillance,22,2020,Week 22 of 2020
TN/2020/22/2824,Tamil Nadu,Kanniyakumari,Scrub Typhus,3,0,01-01-2020,07-01-2020,Closed,22,2020,Week 22 of 2020
TN/2020/22/2825,Tamil Nadu,Kanniyakumari,Fever,15,0,01-01-2020,07-01-2020,Under Control,22,2020,Week 22 of 2020
TN/2020/23/2826,Tamil Nadu,Nagapattinam,Scrub Typhus,7,0,01-01-2020,07-01-2020,Closed,23,2020,Week 23 of 2020
TN/2020/23/2827,Tamil Nadu,Villupuram,Scrub Typhus,1,0,01-01-2020,07-01-2020,Under Control,23,2020,Week 23 of 2020
TN/2020/23/2828,Tamil Nadu,Sivaganga,Dengue,4,0,01-01-2020,07-01-2020,Under Control,23,2020,Week 23 of 2020
TN/2020/23/2829,Tamil Nadu,Sivaganga,Acute Gastroenteritis,51,0,01-01-2020,07-01-2020,Under Control,23,2020,Week 23 of 2020
TN/2020/23/2830,Tamil Nadu,Ramanathapuram,Fever,25,0,01-01-2020,07-01-2020,Under Surveillance,23,2020,Week 23 of 2020
TN/2020/23/2831,Tamil Nadu,Theni,Scrub Typhus,1,0,01-01-2020,07-01-2020,Under Surveillance,23,2020,Week 23 of 2020
TN/2020/23/2832,Tamil Nadu,Perambalur,Dengue,1,0,01-01-2020,07-01-2020,Closed,23,2020,Week 23 of 2020
TN/2020/23/2833,Tamil Nadu,Perambalur,Fever,25,0,01-01-2020,07-01-2020,Closed,23,2020,Week 23 of 2020
TN/2020/24/2834,Tamil Nadu,Chengalpattu,Scrub Typhus,5,0,01-01-2020,07-01-2020,Under Surveillance,24,2020,Week 24 of 2020
TN/2020/24/2835,Tamil Nadu,Chengalpattu,Acute Gastroenteritis,68,0,01-01-2020,07-01-2020,Under Control,24,2020,Week 24 of 2020
TN/2020/24/2836,Tamil Nadu,Villupuram,Dengue,7,0,01-01-2020,07-01-2020,Closed,24,2020,Week 24 of 2020
TN/2020/24/2837,Tamil Nadu,Ariyalur,Acute Gastroenteritis,67,0,01-01-2020,07-01-2020,Under Control,24,2020,Week 24 of 2020
TN/2020/24/2838,Tamil Nadu,Vellore,Dengue,6,0,01-01-2020,07-01-2020,Under Surveillance,24,2020,Week 24 of 2020
TN/2020/24/2839,Tamil Nadu,Vellore,Acute Gastroenteritis,65,0,01-01-2020,07-01-2020,Closed,24,2020,Week 24 of 2020
TN/2020/25/2840,Tamil Nadu,Virudhunagar,Scrub Typhus,7,0,01-01-2020,07-01-2020,Closed,25,2020,Week 25 of 2020
TN/2020/25/2841,Tamil Nadu,Virudhunagar,Acute Gastroenteritis,55,0,01-01-2020,07-01-2020,Under Control,25,2020,Week 25 of 2020
TN/2020/25/2842,Tamil Nadu,Virudhunagar,Fever,21,0,01-01-2020,07-01-2020,Under Control,25,2020,Week 25 of 2020
TN/2020/25/2843,Tamil Nadu,Tuticorin,Acute Gastroenteritis,68,0,01-01-2020,07-01-2020,Under Control,25,2020,Week 25 of 2020
TN/2020/25/2844,Tamil Nadu,Tuticorin,Fever,21,0,01-01-2020,07-01-2020,Under Surveillance,25,2020,Week 25 of 2020
TN/2020/25/2845,Tamil Nadu,Cuddalore,Dengue,5,0,01-01-2020,07-01-2020,Under Surveillance,25,2020,Week 25 of 2020
TN/2020/25/2846,Tamil Nadu,Tiruppur,Dengue,2,0,01-01-2020,07-01-2020,Closed,25,2020,Week 25 of 2020
TN/2020/25/2847,Tamil Nadu,Tiruppur,Acute Gastroenteritis,63,0,01-01-2020,07-01-2020,Under Surveillance,25,2020,Week 25 of 2020
TN/2020/25/2848,Tamil Nadu,Tiruppur,Fever,25,0,01-01-2020,07-01-2020,Closed,25,2020,Week 25 of 2020
TN/2020/25/2849,Tamil Nadu,Madurai,Dengue,6,0,01-01-2020,07-01-2020,Under Surveillance,25,2020,Week 25 of 2020
TN/2020/25/2850,Tamil Nadu,Madurai,Scrub Typhus,6,0,01-01-2020,07-01-2020,Under Control,25,2020,Week 25 of 2020
TN/2020/25/2851,Tamil Nadu,Madurai,Fever,19,0,01-01-2020,07-01-2020,Closed,25,2020,Week 25 of 2020
TN/2020/25/2852,Tamil Nadu,Kanniyakumari,Dengue,7,0,01-01-2020,07-01-2020,Closed,25,2020,Week 25 of 2020
TN/2020/25/2853,Tamil Nadu,Kanniyakumari,Acute Gastroenteritis,68,0,01-01-2020,07-01-2020,Under Surveillance,25,2020,Week 25 of 2020
TN/2020/26/2854,Tamil Nadu,Mayiladuthurai,Scrub Typhus,5,0,01-01-2020,07-01-2020,Closed,26,2020,Week 26 of 2020
TN/2020/26/2855,Tamil Nadu,Mayiladuthurai,Fever,22,0,01-01-2020,07-01-2020,Under Control,26,2020,Week 26 of 2020
TN/2020/26/2856,Tamil Nadu,Kanchipuram,Fever,17,0,01-01-2020,07-01-2020,Under Control,26,2020,Week 26 of 2020
TN/2020/26/2857,Tamil Nadu,The Nilgiris,Dengue,6,0,01-01-2020,07-01-2020,Under Control,26,2020,Week 26 of 2020
TN/2020/26/2858,Tamil Nadu,Thiruvallur,Acute Gastroenteritis,71,0,01-01-2020,07-01-2020,Under Surveillance,26,2020,Week 26 of 2020
TN/2020/26/2859,Tamil Nadu,Thiruvallur,Fever,16,0,01-01-2020,07-01-2020,Under Control,26,2020,Week 26 of 2020
TN/2020/26/2860,Tamil Nadu,Dharmapuri,Dengue,7,1,01-01-2020,07-01-2020,Under Surveillance,26,2020,Week 26 of 2020
TN/2020/26/2861,Tamil Nadu,Dharmapuri,Acute Gastroenteritis,47,0,01-01-2020,07-01-2020,Under Control,26,2020,Week 26 of 2020
TN/2020/26/2862,Tamil Nadu,Dharmapuri,Fever,19,0,01-01-2020,07-01-2020,Closed,26,2020,Week 26 of 2020
TN/2020/26/2863,Tamil Nadu,Tiruppur,Acute Gastroenteritis,49,0,01-01-2020,07-01-2020,Under Surveillance,26,2020,Week 26 of 2020
TN/2020/26/2864,Tamil Nadu,Tiruppur,Fever,22,0,01-01-2020,07-01-2020,Closed,26,2020,Week 26 of 2020
TN/2020/27/2865,Tamil Nadu,The Nilgiris,Dengue,9,0,01-01-2020,07-01-2020,Under Control,27,2020,Week 27 of 2020
TN/2020/27/2866,Tamil Nadu,The Nilgiris,Acute Gastroenteritis,46,0,01-01-2020,07-01-2020,Under Surveillance,27,2020,Week 27 of 2020
TN/2020/27/2867,Tamil Nadu,The Nilgiris,Fever,17,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/27/2868,Tamil Nadu,Chennai,Dengue,8,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/27/2869,Tamil Nadu,Chennai,Scrub Typhus,8,0,01-01-2020,07-01-2020,Under Control,27,2020,Week 27 of 2020
TN/2020/27/2870,Tamil Nadu,Erode,Acute Gastroenteritis,60,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/27/2871,Tamil Nadu,Virudhunagar,Scrub Typhus,7,0,01-01-2020,07-01-2020,Under Surveillance,27,2020,Week 27 of 2020
TN/2020/27/2872,Tamil Nadu,Virudhunagar,Acute Gastroenteritis,67,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/27/2873,Tamil Nadu,Virudhunagar,Fever,18,0,01-01-2020,07-01-2020,Under Control,27,2020,Week 27 of 2020
TN/2020/27/2874,Tamil Nadu,Kanchipuram,Fever,19,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/27/2875,Tamil Nadu,Dindigul,Dengue,7,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/27/2876,Tamil Nadu,Dindigul,Scrub Typhus,3,0,01-01-2020,07-01-2020,Under Surveillance,27,2020,Week 27 of 2020
TN/2020/27/2877,Tamil Nadu,Dindigul,Fever,22,0,01-01-2020,07-01-2020,Closed,27,2020,Week 27 of 2020
TN/2020/28/2878,Tamil Nadu,Madurai,Scrub Typhus,12,1,01-01-2020,07-01-2020,Under Control,28,2020,Week 28 of 2020
TN/2020/28/2879,Tamil Nadu,Madurai,Acute Gastroenteritis,59,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/28/2880,Tamil Nadu,Madurai,Fever,23,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/28/2881,Tamil Nadu,Tiruppur,Scrub Typhus,12,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/28/2882,Tamil Nadu,Tiruppur,Fever,18,0,01-01-2020,07-01-2020,Under Control,28,2020,Week 28 of 2020
TN/2020/28/2883,Tamil Nadu,Mayiladuthurai,Dengue,6,0,01-01-2020,07-01-2020,Under Surveillance,28,2020,Week 28 of 2020
TN/2020/28/2884,Tamil Nadu,Nagapattinam,Scrub Typhus,7,0,01-01-2020,07-01-2020,Under Control,28,2020,Week 28 of 2020
TN/2020/28/2885,Tamil Nadu,Nagapattinam,Acute Gastroenteritis,52,0,01-01-2020,07-01-2020,Under Surveillance,28,2020,Week 28 of 2020
TN/2020/28/2886,Tamil Nadu,Tirupathur,Dengue,10,0,01-01-2020,07-01-2020,Under Control,28,2020,Week 28 of 2020
TN/2020/28/2887,Tamil Nadu,Tirupathur,Scrub Typhus,5,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/28/2888,Tamil Nadu,Theni,Scrub Typhus,4,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/28/2889,Tamil Nadu,Theni,Acute Gastroenteritis,41,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/28/2890,Tamil Nadu,Theni,Fever,18,0,01-01-2020,07-01-2020,Closed,28,2020,Week 28 of 2020
TN/2020/29/2891,Tamil Nadu,Erode,Scrub Typhus,8,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2892,Tamil Nadu,Erode,Fever,18,0,01-01-2020,07-01-2020,Under Surveillance,29,2020,Week 29 of 2020
TN/2020/29/2893,Tamil Nadu,Mayiladuthurai,Dengue,10,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2894,Tamil Nadu,The Nilgiris,Dengue,13,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2895,Tamil Nadu,The Nilgiris,Fever,16,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2896,Tamil Nadu,Namakkal,Dengue,8,0,01-01-2020,07-01-2020,Under Control,29,2020,Week 29 of 2020
TN/2020/29/2897,Tamil Nadu,Namakkal,Scrub Typhus,8,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2898,Tamil Nadu,Namakkal,Acute Gastroenteritis,52,0,01-01-2020,07-01-2020,Under Surveillance,29,2020,Week 29 of 2020
TN/2020/29/2899,Tamil Nadu,Namakkal,Fever,13,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2900,Tamil Nadu,Cuddalore,Dengue,7,0,01-01-2020,07-01-2020,Under Surveillance,29,2020,Week 29 of 2020
TN/2020/29/2901,Tamil Nadu,Cuddalore,Scrub Typhus,13,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2902,Tamil Nadu,Cuddalore,Acute Gastroenteritis,50,0,01-01-2020,07-01-2020,Under Control,29,2020,Week 29 of 2020
TN/2020/29/2903,Tamil Nadu,Sivaganga,Acute Gastroenteritis,38,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/29/2904,Tamil Nadu,Sivaganga,Fever,14,0,01-01-2020,07-01-2020,Under Control,29,2020,Week 29 of 2020
TN/2020/29/2905,Tamil Nadu,Salem,Scrub Typhus,9,1,01-01-2020,07-01-2020,Under Control,29,2020,Week 29 of 2020
TN/2020/29/2906,Tamil Nadu,Salem,Acute Gastroenteritis,52,0,01-01-2020,07-01-2020,Closed,29,2020,Week 29 of 2020
TN/2020/30/2907,Tamil Nadu,Thanjavur,Scrub Typhus,6,0,01-01-2020,07-01-2020,Under Control,30,2020,Week 30 of 2020
TN/2020/30/2908,Tamil Nadu,Thanjavur,Fever,23,0,01-01-2020,07-01-2020,Under Control,30,2020,Week 30 of 2020
TN/2020/30/2909,Tamil Nadu,Sivaganga,Dengue,7,0,01-01-2020,07-01-2020,Under Surveillance,30,2020,Week 30 of 2020
TN/2020/30/2910,Tamil Nadu,Sivaganga,Acute Gastroenteritis,34,0,01-01-2020,07-01-2020,Under Surveillance,30,2020,Week 30 of 2020
TN/2020/30/2911,Tamil Nadu,Sivaganga,Fever,24,0,01-01-2020,07-01-2020,Under Surveillance,30,2020,Week 30 of 2020
TN/2020/30/2912,Tamil Nadu,Namakkal,Fever,14,0,01-01-2020,07-01-2020,Under Surveillance,30,2020,Week 30 of 2020
TN/2020/30/2913,Tamil Nadu,Perambalur,Acute Gastroenteritis,44,0,01-01-2020,07-01-2020,Under Surveillance,30,2020,Week 30 of 2020
TN/2020/30/2914,Tamil Nadu,Perambalur,Fever,20,0,01-01-2020,07-01-2020,Under Surveillance,30,2020,Week 30 of 2020
TN/2020/31/2915,Tamil Nadu,Chennai,Fever,18,0,01-01-2020,07-01-2020,Closed,31,2020,Week 31 of 2020
TN/2020/31/2916,Tamil Nadu,Krishnagiri,Fever,16,0,01-01-2020,07-01-2020,Closed,31,2020,Week 31 of 2020
TN/2020/31/2917,Tamil Nadu,Tirupathur,Dengue,12,0,01-01-2020,07-01-2020,Under Control,31,2020,Week 31 of 2020
TN/2020/31/2918,Tamil Nadu,Chengalpattu,Scrub Typhus,7,0,01-01-2020,07-01-2020,Under Control,31,2020,Week 31 of 2020
TN/2020/32/2919,Tamil Nadu,Perambalur,Scrub Typhus,4,0,01-01-2020,07-01-2020,Under Surveillance,32,2020,Week 32 of 2020
TN/2020/32/2920,Tamil Nadu,Perambalur,Acute Gastroenteritis,32,0,01-01-2020,07-01-2020,Under Control,32,2020,Week 32 of 2020
TN/2020/32/2921,Tamil Nadu,Kanchipuram,Acute Gastroenteritis,32,0,01-01-2020,07-01-2020,Closed,32,2020,Week 32 of 2020
TN/2020/32/2922,Tamil Nadu,Ariyalur,Scrub Typhus,17,0,01-01-2020,07-01-2020,Under Control,32,2020,Week 32 of 2020
TN/2020/33/2923,Tamil Nadu,Karur,Scrub Typhus,7,0,01-01-2020,07-01-2020,Closed,33,2020,Week 33 of 2020
TN/2020/33/2924,Tamil Nadu,Karur,Fever,20,0,01-01-2020,07-01-2020,Closed,33,2020,Week 33 of 2020
TN/2020/33/2925,Tamil Nadu,Villupuram,Dengue,8,0,01-01-2020,07-01-2020,Under Surveillance,33,2020,Week 33 of 2020
TN/2020/34/2926,Tamil Nadu,Tirunelveli,Scrub Typhus,14,0,01-01-2020,07-01-2020,Under Control,34,2020,Week 34 of 2020
TN/2020/34/2927,Tamil Nadu,Chennai,Scrub Typhus,10,0,01-01-2020,07-01-2020,Under Control,34,2020,Week 34 of 2020
TN/2020/34/2928,Tamil Nadu,Thiruvallur,Dengue,13,0,01-01-2020,07-01-2020,Under Control,34,2020,Week 34 of 2020
TN/2020/34/2929,Tamil Nadu,Thiruvallur,Acute Gastroenteritis,28,0,01-01-2020,07-01-2020,Under Control,34,2020,Week 34 of 2020
TN/2020/34/2930,Tamil Nadu,Tiruchirappalli,Dengue,13,0,01-01-2020,07-01-2020,Under Control,34,2020,Week 34 of 2020
TN/2020/34/2931,Tamil Nadu,Tiruchirappalli,Acute Gastroenteritis,41,0,01-01-2020,07-01-2020,Closed,34,2020,Week 34 of 2020
TN/2020/34/2932,Tamil Nadu,Tiruchirappalli,Fever,22,0,01-01-2020,07-01-2020,Under Control,34,2020,Week 34 of 2020
TN/2020/34/2933,Tamil Nadu,Coimbatore,Scrub Typhus,7,0,01-01-2020,07-01-2020,Closed,34,2020,Week 34 of 2020
TN/2020/34/2934,Tamil Nadu,Coimbatore,Acute Gastroenteritis,27,0,01-01-2020,07-01-2020,Closed,34,2020,Week 34 of 2020
TN/2020/35/2935,Tamil Nadu,Pudukkottai,Dengue,11,0,01-01-2020,07-01-2020,Under Control,35,2020,Week 35 of 2020
TN/2020/35/2936,Tamil Nadu,Tiruvarur,Scrub Typhus,12,0,01-01-2020,07-01-2020,Closed,35,2020,Week 35 of 2020
TN/2020/35/2937,Tamil Nadu,Kanchipuram,Scrub Typhus,7,0,01-01-2020,07-01-2020,Under Control,35,2020,Week 35 of 2020
TN/2020/35/2938,Tamil Nadu,Kallakurichi,Scrub Typhus,10,0,01-01-2020,07-01-2020,Closed,35,2020,Week 35 of 2020
TN/2020/35/2939,Tamil Nadu,Kallakurichi,Acute Gastroenteritis,33,0,01-01-2020,07-01-2020,Closed,35,2020,Week 35 of 2020
TN/2020/35/2940,Tamil Nadu,Kallakurichi,Fever,28,0,01-01-2020,07-01-2020,Under Surveillance,35,2020,Week 35 of 2020
TN/2020/35/2941,Tamil Nadu,Sivaganga,Scrub Typhus,12,0,01-01-2020,07-01-2020,Under Surveillance,35,2020,Week 35 of 2020
TN/2020/36/2942,Tamil Nadu,Krishnagiri,Dengue,35,0,01-01-2020,07-01-2020,Closed,36,2020,Week 36 of 2020
TN/2020/36/2943,Tamil Nadu,Tiruchirappalli,Dengue,28,0,01-01-2020,07-01-2020,Closed,36,2020,Week 36 of 2020
TN/2020/36/2944,Tamil Nadu,Tiruchirappalli,Scrub Typhus,26,0,01-01-2020,07-01-2020,Closed,36,2020,Week 36 of 2020
TN/2020/36/2945,Tamil Nadu,Madurai,Scrub Typhus,12,0,01-01-2020,07-01-2020,Under Control,36,2020,Week 36 of 2020
TN/2020/36/2946,Tamil Nadu,Madurai,Fever,25,0,01-01-2020,07-01-2020,Under Surveillance,36,2020,Week 36 of 2020
TN/2020/36/2947,Tamil Nadu,Vellore,Acute Gastroenteritis,18,0,01-01-2020,07-01-2020,Closed,36,2020,Week 36 of 2020
TN/2020/36/2948,Tamil Nadu,Vellore,Fever,30,0,01-01-2020,07-01-2020,Under Control,36,2020,Week 36 of 2020
TN/2020/36/2949,Tamil Nadu,Ariyalur,Scrub Typhus,20,0,01-01-2020,07-01-2020,Closed,36,2020,Week 36 of 2020
TN/2020/36/2950,Tamil Nadu,Ariyalur,Acute Gastroenteritis,17,0,01-01-2020,07-01-2020,Under Surveillance,36,2020,Week 36 of 2020
TN/2020/36/2951,Tamil Nadu,Villupuram,Dengue,42,0,01-01-2020,07-01-2020,Under Surveillance,36,2020,Week 36 of 2020
TN/2020/36/2952,Tamil Nadu,Villupuram,Scrub Typhus,24,0,01-01-2020,07-01-2020,Under Surveillance,36,2020,Week 36 of 2020
TN/2020/36/2953,Tamil Nadu,Villupuram,Fever,20,0,01-01-2020,07-01-2020,Under Control,36,2020,Week 36 of 2020
TN/2020/37/2954,Tamil Nadu,Tirupathur,Dengue,36,0,01-01-2020,07-01-2020,Closed,37,2020,Week 37 of 2020
TN/2020/37/2955,Tamil Nadu,Tirupathur,Acute Gastroenteritis,20,0,01-01-2020,07-01-2020,Closed,37,2020,Week 37 of 2020
TN/2020/37/2956,Tamil Nadu,Salem,Dengue,31,0,01-01-2020,07-01-2020,Under Control,37,2020,Week 37 of 2020
TN/2020/37/2957,Tamil Nadu,Salem,Acute Gastroenteritis,22,0,01-01-2020,07-01-2020,Closed,37,2020,Week 37 of 2020
TN/2020/37/2958,Tamil Nadu,Salem,Fever,23,0,01-01-2020,07-01-2020,Under Surveillance,37,2020,Week 37 of 2020
TN/2020/37/2959,Tamil Nadu,Tenkasi,Acute Gastroenteritis,22,0,01-01-2020,07-01-2020,Under Surveillance,37,2020,Week 37 of 2020
TN/2020/37/2960,Tamil Nadu,Tenkasi,Fever,23,0,01-01-2020,07-01-2020,Closed,37,2020,Week 37 of 2020
TN/2020/37/2961,Tamil Nadu,Villupuram,Acute Gastroenteritis,19,0,01-01-2020,07-01-2020,Under Control,37,2020,Week 37 of 2020
TN/2020/37/2962,Tamil Nadu,Tiruppur,Scrub Typhus,15,0,01-01-2020,07-01-2020,Under Control,37,2020,Week 37 of 2020
TN/2020/37/2963,Tamil Nadu,Tiruppur,Fever,20,0,01-01-2020,07-01-2020,Under Control,37,2020,Week 37 of 2020
TN/2020/37/2964,Tamil Nadu,Coimbatore,Fever,18,0,01-01-2020,07-01-2020,Under Surveillance,37,2020,Week 37 of 2020
TN/2020/37/2965,Tamil Nadu,Sivaganga,Acute Gastroenteritis,20,0,01-01-2020,07-01-2020,Under Control,37,2020,Week 37 of 2020
TN/2020/37/2966,Tamil Nadu,Sivaganga,Fever,31,0,01-01-2020,07-01-2020,Closed,37,2020,Week 37 of 2020
TN/2020/38/2967,Tamil Nadu,Virudhunagar,Scrub Typhus,13,1,01-01-2020,07-01-2020,Under Surveillance,38,2020,Week 38 of 2020
TN/2020/38/2968,Tamil Nadu,Tirunelveli,Dengue,30,0,01-01-2020,07-01-2020,Under Control,38,2020,Week 38 of 2020
TN/2020/38/2969,Tamil Nadu,Tirunelveli,Scrub Typhus,13,1,01-01-2020,07-01-2020,Closed,38,2020,Week 38 of 2020
TN/2020/38/2970,Tamil Nadu,Tirunelveli,Fever,21,0,01-01-2020,07-01-2020,Under Surveillance,38,2020,Week 38 of 2020
TN/2020/38/2971,Tamil Nadu,Tirupathur,Dengue,26,0,01-01-2020,07-01-2020,Under Surveillance,38,2020,Week 38 of 2020
TN/2020/38/2972,Tamil Nadu,Vellore,Scrub Typhus,20,0,01-01-2020,07-01-2020,Under Control,38,2020,Week 38 of 2020
TN/2020/38/2973,Tamil Nadu,Vellore,Acute Gastroenteritis,22,0,01-01-2020,07-01-2020,Under Surveillance,38,2020,Week 38 of 2020
TN/2020/38/2974,Tamil Nadu,Kallakurichi,Scrub Typhus,16,0,01-01-2020,07-01-2020,Under Control,38,2020,Week 38 of 2020
TN/2020/38/2975,Tamil Nadu,Kallakurichi,Fever,23,0,01-01-2020,07-01-2020,Under Control,38,2020,Week 38 of 2020
TN/2020/39/2976,Tamil Nadu,Kanchipuram,Fever,22,0,01-01-2020,07-01-2020,Under Surveillance,39,2020,Week 39 of 2020
TN/2020/39/2977,Tamil Nadu,Tiruvannamalai,Dengue,29,0,01-01-2020,07-01-2020,Under Control,39,2020,Week 39 of 2020
TN/2020/39/2978,Tamil Nadu,Tiruvannamalai,Fever,33,0,01-01-2020,07-01-2020,Under Control,39,2020,Week 39 of 2020
TN/2020/39/2979,Tamil Nadu,Nagapattinam,Dengue,39,0,01-01-2020,07-01-2020,Under Control,39,2020,Week 39 of 2020
TN/2020/39/2980,Tamil Nadu,Nagapattinam,Acute Gastroenteritis,20,0,01-01-2020,07-01-2020,Closed,39,2020,Week 39 of 2020
TN/2020/39/2981,Tamil Nadu,Erode,Dengue,26,0,01-01-2020,07-01-2020,Under Surveillance,39,2020,Week 39 of 2020
