date,year,month,fortnight,district,state,aedes_larval_index,house_index,container_index,risk_level
2016-10-20,2016,10,2,Tenkasi,Tamil Nadu,18.22,13.87,8.82,High
2016-11-03,2016,11,1,Tenkasi,Tamil Nadu,21.52,16.02,11.6,High
2016-11-17,2016,11,2,Tenkasi,Tamil Nadu,32.91,29.15,19.13,High
2016-12-01,2016,12,1,Tenkasi,Tamil Nadu,33.61,21.46,23.49,High
2016-12-15,2016,12,1,Tenkasi,Tamil Nadu,22.66,19.56,11.88,High
2016-12-29,2016,12,2,Tenkasi,Tamil Nadu,22.65,17.14,10.38,High
2017-01-12,2017,1,1,Tenkasi,Tamil Nadu,3.49,3.04,1.57,Low
2017-01-26,2017,1,2,Tenkasi,Tamil Nadu,2.59,2.13,1.25,Low
2017-02-09,2017,2,1,Tenkasi,Tamil Nadu,3.53,2.85,1.75,Low
2017-02-23,2017,2,2,Tenkasi,Tamil Nadu,4.19,3.21,2.77,Low
2017-03-09,2017,3,1,Tenkasi,Tamil Nadu,3.37,2.9,1.37,Low
2017-03-23,2017,3,2,Tenkasi,Tamil Nadu,2.97,1.86,1.58,Low
2017-04-06,2017,4,1,Tenkasi,Tamil Nadu,7.04,5.21,4.61,Low
2017-04-20,2017,4,2,Tenkasi,Tamil Nadu,4.1,2.88,2.74,Low
2017-05-04,2017,5,1,Tenkasi,Tamil Nadu,4.87,4.08,2.29,Low
2017-05-18,2017,5,2,Tenkasi,Tamil Nadu,7.31,5.65,4.59,Low
2017-06-01,2017,6,1,Tenkasi,Tamil Nadu,11.87,8.88,7.96,Medium
2017-06-15,2017,6,1,Tenkasi,Tamil Nadu,11.73,7.2,5.76,Medium
2017-06-29,2017,6,2,Tenkasi,Tamil Nadu,11.91,7.76,7.37,Medium
2017-07-13,2017,7,1,Tenkasi,Tamil Nadu,13.41,9.44,8.03,Medium
2017-07-27,2017,7,2,Tenkasi,Tamil Nadu,9.27,7.62,6.38,Medium
2017-08-10,2017,8,1,Tenkasi,Tamil Nadu,11.49,9.34,5.39,Medium
2017-08-24,2017,8,2,Tenkasi,Tamil Nadu,15.02,9.16,6.62,High
2017-09-07,2017,9,1,Tenkasi,Tamil Nadu,16.27,11.43,10.9,High
2017-09-21,2017,9,2,Tenkasi,Tamil Nadu,23.49,20.94,13.62,High
2017-10-05,2017,10,1,Tenkasi,Tamil Nadu,33.66,23.5,16.69,High
2017-10-19,2017,10,2,Tenkasi,Tamil Nadu,22.75,18.24,12.72,High
2017-11-02,2017,11,1,Tenkasi,Tamil Nadu,23.67,15.26,9.63,High
2017-11-16,2017,11,2,Tenkasi,Tamil Nadu,30.92,19.55,19.65,High
2017-11-30,2017,11,2,Tenkasi,Tamil Nadu,37.68,30.79,19.43,High
2017-12-14,2017,12,1,Tenkasi,Tamil Nadu,32.71,27.6,18.77,High
2017-12-28,2017,12,2,Tenkasi,Tamil Nadu,48.29,41.94,19.97,High
2018-01-11,2018,1,1,Tenkasi,Tamil Nadu,2.87,2.37,1.76,Low
2018-01-25,2018,1,2,Tenkasi,Tamil Nadu,2.77,1.71,1.82,Low
2018-02-08,2018,2,1,Tenkasi,Tamil Nadu,2.9,1.91,1.61,Low
2018-02-22,2018,2,2,Tenkasi,Tamil Nadu,4.21,2.58,2.65,Low
2018-03-08,2018,3,1,Tenkasi,Tamil Nadu,3.67,2.67,2.29,Low
2018-03-22,2018,3,2,Tenkasi,Tamil Nadu,3.56,2.38,1.58,Low
2018-04-05,2018,4,1,Tenkasi,Tamil Nadu,8.42,6.74,4.47,Medium
2018-04-19,2018,4,2,Tenkasi,Tamil Nadu,5.11,4.21,3.23,Low
2018-05-03,2018,5,1,Tenkasi,Tamil Nadu,8.86,6.45,4.32,Medium
2018-05-17,2018,5,2,Tenkasi,Tamil Nadu,4.52,3.28,2.61,Low
2018-05-31,2018,5,2,Tenkasi,Tamil Nadu,5.66,3.66,3.06,Low
2018-06-14,2018,6,1,Tenkasi,Tamil Nadu,12.97,10.89,7.11,Medium
2018-06-28,2018,6,2,Tenkasi,Tamil Nadu,12.58,9.11,8.0,Medium
2018-07-12,2018,7,1,Tenkasi,Tamil Nadu,11.98,9.69,6.61,Medium
2018-07-26,2018,7,2,Tenkasi,Tamil Nadu,10.09,8.46,4.29,Medium
2018-08-09,2018,8,1,Tenkasi,Tamil Nadu,21.03,13.94,8.84,High
2018-08-23,2018,8,2,Tenkasi,Tamil Nadu,18.24,13.68,11.16,High
2018-09-06,2018,9,1,Tenkasi,Tamil Nadu,38.62,31.6,20.19,High
2018-09-20,2018,9,2,Tenkasi,Tamil Nadu,12.93,10.0,6.81,Medium
2018-10-04,2018,10,1,Tenkasi,Tamil Nadu,20.79,18.38,9.52,High
2018-10-18,2018,10,2,Tenkasi,Tamil Nadu,42.94,26.45,21.15,High
2018-11-01,2018,11,1,Tenkasi,Tamil Nadu,37.13,29.26,16.31,High
2018-11-15,2018,11,1,Tenkasi,Tamil Nadu,45.75,38.82,27.25,High
2018-11-29,2018,11,2,Tenkasi,Tamil Nadu,29.42,25.89,19.1,High
2018-12-13,2018,12,1,Tenkasi,Tamil Nadu,28.98,23.49,16.52,High
2018-12-27,2018,12,2,Tenkasi,Tamil Nadu,22.34,15.62,12.03,High
2019-01-10,2019,1,1,Tenkasi,Tamil Nadu,2.79,1.97,1.7,Low
2019-01-24,2019,1,2,Tenkasi,Tamil Nadu,3.83,3.4,2.17,Low
2019-02-07,2019,2,1,Tenkasi,Tamil Nadu,3.13,2.05,1.9,Low
2019-02-21,2019,2,2,Tenkasi,Tamil Nadu,2.62,1.8,1.57,Low
2019-03-07,2019,3,1,Tenkasi,Tamil Nadu,3.37,2.07,2.19,Low
2019-03-21,2019,3,2,Tenkasi,Tamil Nadu,3.12,1.93,1.32,Low
2019-04-04,2019,4,1,Tenkasi,Tamil Nadu,3.95,2.58,2.5,Low
2019-04-18,2019,4,2,Tenkasi,Tamil Nadu,4.0,3.37,1.81,Low
2019-05-02,2019,5,1,Tenkasi,Tamil Nadu,4.73,3.81,2.82,Low
2019-05-16,2019,5,2,Tenkasi,Tamil Nadu,5.48,4.81,2.57,Low
2019-05-30,2019,5,2,Tenkasi,Tamil Nadu,4.15,3.59,1.76,Low
2019-06-13,2019,6,1,Tenkasi,Tamil Nadu,8.87,5.94,5.23,Medium
2019-06-27,2019,6,2,Tenkasi,Tamil Nadu,12.64,8.31,6.8,Medium
2019-07-11,2019,7,1,Tenkasi,Tamil Nadu,10.0,6.75,4.9,Medium
2019-07-25,2019,7,2,Tenkasi,Tamil Nadu,10.45,9.23,6.3,Medium
2019-08-08,2019,8,1,Tenkasi,Tamil Nadu,18.23,12.94,8.78,High
2019-08-22,2019,8,2,Tenkasi,Tamil Nadu,18.04,15.19,9.69,High
2019-09-05,2019,9,1,Tenkasi,Tamil Nadu,27.04,24.24,11.4,High
2019-09-19,2019,9,2,Tenkasi,Tamil Nadu,19.0,12.25,9.79,High
2019-10-03,2019,10,1,Tenkasi,Tamil Nadu,23.88,20.57,9.72,High
2019-10-17,2019,10,2,Tenkasi,Tamil Nadu,36.94,24.21,25.1,High
2019-10-31,2019,10,2,Tenkasi,Tamil Nadu,37.22,32.52,25.75,High
2019-11-14,2019,11,1,Tenkasi,Tamil Nadu,46.18,30.95,21.16,High
2019-11-28,2019,11,2,Tenkasi,Tamil Nadu,33.67,27.36,13.88,High
2019-12-12,2019,12,1,Tenkasi,Tamil Nadu,29.29,22.92,17.36,High
2019-12-26,2019,12,2,Tenkasi,Tamil Nadu,37.41,26.62,24.01,High
2020-01-09,2020,1,1,Tenkasi,Tamil Nadu,3.98,2.51,2.54,Low
2020-01-23,2020,1,2,Tenkasi,Tamil Nadu,4.0,2.47,2.07,Low
2020-02-06,2020,2,1,Tenkasi,Tamil Nadu,3.06,1.97,2.02,Low
2020-02-20,2020,2,2,Tenkasi,Tamil Nadu,2.74,2.29,1.65,Low
2020-03-05,2020,3,1,Tenkasi,Tamil Nadu,3.12,2.05,1.45,Low
2020-03-19,2020,3,2,Tenkasi,Tamil Nadu,2.76,1.86,1.39,Low
2020-04-02,2020,4,1,Tenkasi,Tamil Nadu,4.79,3.4,3.0,Low
2020-04-16,2020,4,2,Tenkasi,Tamil Nadu,4.75,3.97,3.29,Low
2020-04-30,2020,4,2,Tenkasi,Tamil Nadu,5.04,4.33,2.96,Low
2020-05-14,2020,5,1,Tenkasi,Tamil Nadu,5.88,4.68,3.1,Low
2020-05-28,2020,5,2,Tenkasi,Tamil Nadu,5.51,3.42,3.09,Low
2020-06-11,2020,6,1,Tenkasi,Tamil Nadu,12.86,10.56,6.41,Medium
2020-06-25,2020,6,2,Tenkasi,Tamil Nadu,14.21,11.8,6.88,Medium
2020-07-09,2020,7,1,Tenkasi,Tamil Nadu,7.93,5.04,5.26,Low
2020-07-23,2020,7,2,Tenkasi,Tamil Nadu,14.06,9.68,6.83,Medium
2020-08-06,2020,8,1,Tenkasi,Tamil Nadu,17.72,15.62,11.23,High
2020-08-20,2020,8,2,Tenkasi,Tamil Nadu,21.95,14.77,12.24,High
2020-09-03,2020,9,1,Tenkasi,Tamil Nadu,19.62,16.53,10.13,High
2020-09-17,2020,9,2,Tenkasi,Tamil Nadu,17.38,12.42,11.25,High
2020-10-01,2020,10,1,Tenkasi,Tamil Nadu,25.48,18.65,14.9,High
2020-10-15,2020,10,1,Tenkasi,Tamil Nadu,21.18,18.73,12.12,High
2020-10-29,2020,10,2,Tenkasi,Tamil Nadu,31.36,26.71,20.69,High
2020-11-12,2020,11,1,Tenkasi,Tamil Nadu,29.11,25.56,12.21,High
2020-11-26,2020,11,2,Tenkasi,Tamil Nadu,26.33,20.51,13.33,High
2020-12-10,2020,12,1,Tenkasi,Tamil Nadu,46.56,32.52,24.28,High
2020-12-24,2020,12,2,Tenkasi,Tamil Nadu,40.32,31.37,28.19,High
2021-01-07,2021,1,1,Tenkasi,Tamil Nadu,3.95,2.69,1.89,Low
2021-01-21,2021,1,2,Tenkasi,Tamil Nadu,4.03,3.44,1.64,Low
2021-02-04,2021,2,1,Tenkasi,Tamil Nadu,6.11,5.32,3.62,Low
2021-02-18,2021,2,2,Tenkasi,Tamil Nadu,2.69,1.79,1.77,Low
2021-03-04,2021,3,1,Tenkasi,Tamil Nadu,3.51,2.38,1.85,Low
2021-03-18,2021,3,2,Tenkasi,Tamil Nadu,4.1,3.41,2.64,Low
2021-04-01,2021,4,1,Tenkasi,Tamil Nadu,5.16,4.51,2.57,Low
2021-04-15,2021,4,1,Tenkasi,Tamil Nadu,4.3,3.49,2.42,Low
2021-04-29,2021,4,2,Tenkasi,Tamil Nadu,5.26,3.28,3.44,Low
2021-05-13,2021,5,1,Tenkasi,Tamil Nadu,4.46,3.55,1.84,Low
2021-05-27,2021,5,2,Tenkasi,Tamil Nadu,6.97,5.68,3.56,Low
2021-06-10,2021,6,1,Tenkasi,Tamil Nadu,18.12,13.79,11.78,High
2021-06-24,2021,6,2,Tenkasi,Tamil Nadu,12.46,8.42,6.03,Medium
2021-07-08,2021,7,1,Tenkasi,Tamil Nadu,13.48,9.54,5.41,Medium
2021-07-22,2021,7,2,Tenkasi,Tamil Nadu,11.33,9.17,4.97,Medium
2021-08-05,2021,8,1,Tenkasi,Tamil Nadu,20.5,16.04,11.28,High
2021-08-19,2021,8,2,Tenkasi,Tamil Nadu,15.58,13.55,7.37,High
2021-09-02,2021,9,1,Tenkasi,Tamil Nadu,14.55,9.26,9.13,Medium
2021-09-16,2021,9,2,Tenkasi,Tamil Nadu,19.95,15.62,9.29,High
2021-09-30,2021,9,2,Tenkasi,Tamil Nadu,18.34,15.22,9.31,High
2021-10-14,2021,10,1,Tenkasi,Tamil Nadu,32.08,22.6,20.13,High
2021-10-28,2021,10,2,Tenkasi,Tamil Nadu,28.79,22.03,19.89,High
2021-11-11,2021,11,1,Tenkasi,Tamil Nadu,56.24,38.5,29.94,High
2021-11-25,2021,11,2,Tenkasi,Tamil Nadu,44.56,38.41,25.42,High
2021-12-09,2021,12,1,Tenkasi,Tamil Nadu,50.92,32.27,34.83,High
2021-12-23,2021,12,2,Tenkasi,Tamil Nadu,54.65,37.43,27.6,High
2022-01-06,2022,1,1,Tenkasi,Tamil Nadu,3.17,2.47,2.15,Low
2022-01-20,2022,1,2,Tenkasi,Tamil Nadu,3.97,2.93,2.57,Low
2022-02-03,2022,2,1,Tenkasi,Tamil Nadu,3.24,2.19,2.25,Low
2022-02-17,2022,2,2,Tenkasi,Tamil Nadu,3.14,2.19,2.19,Low
2022-03-03,2022,3,1,Tenkasi,Tamil Nadu,2.79,2.31,1.9,Low
2022-03-17,2022,3,2,Tenkasi,Tamil Nadu,3.17,1.9,1.62,Low
2022-03-31,2022,3,2,Tenkasi,Tamil Nadu,2.59,1.88,1.65,Low
2022-04-14,2022,4,1,Tenkasi,Tamil Nadu,4.55,3.32,2.58,Low
2022-04-28,2022,4,2,Tenkasi,Tamil Nadu,10.13,8.68,4.99,Medium
2022-05-12,2022,5,1,Tenkasi,Tamil Nadu,6.59,5.07,3.23,Low
2022-05-26,2022,5,2,Tenkasi,Tamil Nadu,4.28,3.03,2.51,Low
2022-06-09,2022,6,1,Tenkasi,Tamil Nadu,10.69,9.37,6.12,Medium
2022-06-23,2022,6,2,Tenkasi,Tamil Nadu,12.02,7.38,6.04,Medium
2022-07-07,2022,7,1,Tenkasi,Tamil Nadu,8.05,5.49,5.3,Medium
2022-07-21,2022,7,2,Tenkasi,Tamil Nadu,9.53,6.96,4.15,Medium
2022-08-04,2022,8,1,Tenkasi,Tamil Nadu,16.03,13.65,9.41,High
2022-08-18,2022,8,2,Tenkasi,Tamil Nadu,24.36,17.17,16.65,High
2022-09-01,2022,9,1,Tenkasi,Tamil Nadu,19.47,14.15,10.28,High
2022-09-15,2022,9,1,Tenkasi,Tamil Nadu,23.88,18.46,14.61,High
2022-09-29,2022,9,2,Tenkasi,Tamil Nadu,17.69,11.8,10.92,High
2022-10-13,2022,10,1,Tenkasi,Tamil Nadu,20.17,15.14,11.84,High
2022-10-27,2022,10,2,Tenkasi,Tamil Nadu,21.16,17.74,14.48,High
2022-11-10,2022,11,1,Tenkasi,Tamil Nadu,44.93,31.29,23.44,High
2022-11-24,2022,11,2,Tenkasi,Tamil Nadu,46.18,35.95,26.06,High
2022-12-08,2022,12,1,Tenkasi,Tamil Nadu,40.52,30.83,22.47,High
2022-12-22,2022,12,2,Tenkasi,Tamil Nadu,24.88,15.45,10.01,High
2023-01-05,2023,1,1,Tenkasi,Tamil Nadu,4.02,2.9,2.17,Low
2023-01-19,2023,1,2,Tenkasi,Tamil Nadu,4.74,3.71,2.76,Low
2023-02-02,2023,2,1,Tenkasi,Tamil Nadu,2.76,2.35,1.24,Low
2023-02-16,2023,2,2,Tenkasi,Tamil Nadu,2.92,1.92,1.4,Low
2023-03-02,2023,3,1,Tenkasi,Tamil Nadu,3.04,2.44,1.41,Low
2023-03-16,2023,3,2,Tenkasi,Tamil Nadu,3.26,2.05,1.45,Low
2023-03-30,2023,3,2,Tenkasi,Tamil Nadu,3.07,2.69,2.02,Low
2023-04-13,2023,4,1,Tenkasi,Tamil Nadu,6.23,4.95,3.76,Low
2023-04-27,2023,4,2,Tenkasi,Tamil Nadu,6.51,5.12,2.89,Low
2023-05-11,2023,5,1,Tenkasi,Tamil Nadu,5.2,3.72,2.77,Low
2023-05-25,2023,5,2,Tenkasi,Tamil Nadu,7.78,4.97,3.95,Low
2023-06-08,2023,6,1,Tenkasi,Tamil Nadu,7.42,6.63,3.23,Low
2023-06-22,2023,6,2,Tenkasi,Tamil Nadu,7.94,6.89,4.33,Low
2023-07-06,2023,7,1,Tenkasi,Tamil Nadu,7.08,5.06,3.08,Low
2023-07-20,2023,7,2,Tenkasi,Tamil Nadu,9.61,5.92,5.11,Medium
2023-08-03,2023,8,1,Tenkasi,Tamil Nadu,16.52,12.82,9.61,High
2023-08-17,2023,8,2,Tenkasi,Tamil Nadu,11.06,7.78,7.23,Medium
2023-08-31,2023,8,2,Tenkasi,Tamil Nadu,10.17,8.72,5.54,Medium
2023-09-14,2023,9,1,Tenkasi,Tamil Nadu,14.99,10.42,7.52,Medium
2023-09-28,2023,9,2,Tenkasi,Tamil Nadu,17.58,14.69,8.24,High
2023-10-12,2023,10,1,Tenkasi,Tamil Nadu,29.89,18.69,12.57,High
2023-10-26,2023,10,2,Tenkasi,Tamil Nadu,36.44,29.77,25.08,High
2023-11-09,2023,11,1,Tenkasi,Tamil Nadu,33.07,20.09,19.21,High
2023-11-23,2023,11,2,Tenkasi,Tamil Nadu,49.46,36.1,27.03,High
2023-12-07,2023,12,1,Tenkasi,Tamil Nadu,38.94,29.04,20.56,High
2023-12-21,2023,12,2,Tenkasi,Tamil Nadu,44.12,35.02,20.1,High
2024-01-04,2024,1,1,Tenkasi,Tamil Nadu,7.94,5.36,3.6,Low
2024-01-18,2024,1,2,Tenkasi,Tamil Nadu,3.6,3.23,2.14,Low
2024-02-01,2024,2,1,Tenkasi,Tamil Nadu,4.4,3.18,2.17,Low
2024-02-15,2024,2,1,Tenkasi,Tamil Nadu,3.74,3.33,2.05,Low
2024-02-29,2024,2,2,Tenkasi,Tamil Nadu,3.14,2.61,1.38,Low
2024-03-14,2024,3,1,Tenkasi,Tamil Nadu,3.37,2.85,1.47,Low
2024-03-28,2024,3,2,Tenkasi,Tamil Nadu,3.57,3.2,2.43,Low
2024-04-11,2024,4,1,Tenkasi,Tamil Nadu,4.17,2.81,2.4,Low
2024-04-25,2024,4,2,Tenkasi,Tamil Nadu,4.03,2.67,2.12,Low
2024-05-09,2024,5,1,Tenkasi,Tamil Nadu,5.23,3.25,2.62,Low
2024-05-23,2024,5,2,Tenkasi,Tamil Nadu,3.41,2.81,2.02,Low
2024-06-06,2024,6,1,Tenkasi,Tamil Nadu,14.0,12.45,5.7,Medium
2024-06-20,2024,6,2,Tenkasi,Tamil Nadu,12.89,10.74,8.2,Medium
2024-07-04,2024,7,1,Tenkasi,Tamil Nadu,8.99,7.84,6.07,Medium
2024-07-18,2024,7,2,Tenkasi,Tamil Nadu,13.53,10.07,5.59,Medium
2024-08-01,2024,8,1,Tenkasi,Tamil Nadu,18.95,13.7,11.97,High
2024-08-15,2024,8,1,Tenkasi,Tamil Nadu,15.96,12.85,6.87,High
2024-08-29,2024,8,2,Tenkasi,Tamil Nadu,14.71,9.44,6.08,Medium
2024-09-12,2024,9,1,Tenkasi,Tamil Nadu,14.2,11.9,8.28,Medium
2024-09-26,2024,9,2,Tenkasi,Tamil Nadu,17.77,14.29,8.92,High
2024-10-10,2024,10,1,Tenkasi,Tamil Nadu,17.49,12.14,10.73,High
2024-10-24,2024,10,2,Tenkasi,Tamil Nadu,24.93,15.06,14.43,High
2024-11-07,2024,11,1,Tenkasi,Tamil Nadu,36.92,28.9,23.44,High
2024-11-21,2024,11,2,Tenkasi,Tamil Nadu,39.99,29.96,24.61,High
2024-12-05,2024,12,1,Tenkasi,Tamil Nadu,33.05,22.06,16.55,High
2024-12-19,2024,12,2,Tenkasi,Tamil Nadu,22.76,16.74,15.15,High
2025-01-02,2025,1,1,Tenkasi,Tamil Nadu,8.44,6.01,5.55,Medium
2025-01-16,2025,1,2,Tenkasi,Tamil Nadu,3.35,2.55,2.21,Low
2025-01-30,2025,1,2,Tenkasi,Tamil Nadu,3.13,2.52,1.33,Low
2025-02-13,2025,2,1,Tenkasi,Tamil Nadu,3.27,2.36,1.79,Low
2025-02-27,2025,2,2,Tenkasi,Tamil Nadu,3.58,3.19,2.35,Low
2025-03-13,2025,3,1,Tenkasi,Tamil Nadu,2.88,2.56,1.75,Low
2025-03-27,2025,3,2,Tenkasi,Tamil Nadu,5.07,4.11,2.05,Low
2025-04-10,2025,4,1,Tenkasi,Tamil Nadu,4.73,4.02,2.81,Low
2025-04-24,2025,4,2,Tenkasi,Tamil Nadu,6.49,4.87,4.36,Low
2025-05-08,2025,5,1,Tenkasi,Tamil Nadu,5.2,3.74,2.27,Low
2025-05-22,2025,5,2,Tenkasi,Tamil Nadu,4.65,4.15,2.47,Low
2025-06-05,2025,6,1,Tenkasi,Tamil Nadu,9.98,7.48,6.64,Medium
2025-06-19,2025,6,2,Tenkasi,Tamil Nadu,16.77,13.55,8.67,High
2025-07-03,2025,7,1,Tenkasi,Tamil Nadu,10.85,9.54,7.43,Medium
2025-07-17,2025,7,2,Tenkasi,Tamil Nadu,12.73,11.24,8.21,Medium
2025-07-31,2025,7,2,Tenkasi,Tamil Nadu,9.27,7.91,5.38,Medium
2025-08-14,2025,8,1,Tenkasi,Tamil Nadu,17.96,12.88,12.42,High
2025-08-28,2025,8,2,Tenkasi,Tamil Nadu,12.65,10.88,5.41,Medium
2025-09-11,2025,9,1,Tenkasi,Tamil Nadu,14.81,10.45,6.15,Medium
2025-09-25,2025,9,2,Tenkasi,Tamil Nadu,13.22,8.7,8.61,Medium
2025-10-09,2025,10,1,Tenkasi,Tamil Nadu,17.2,11.86,6.93,High
2025-10-23,2025,10,2,Tenkasi,Tamil Nadu,28.32,22.26,16.81,High
2025-11-06,2025,11,1,Tenkasi,Tamil Nadu,51.29,33.98,31.6,High
2025-11-20,2025,11,2,Tenkasi,Tamil Nadu,27.67,17.75,15.11,High
2025-12-04,2025,12,1,Tenkasi,Tamil Nadu,39.48,25.68,24.49,High
2025-12-18,2025,12,2,Tenkasi,Tamil Nadu,53.74,35.73,26.49,High
2015-01-01,2015,1,1,Thanjavur,Tamil Nadu,3.56,3.04,2.36,Low
2015-01-15,2015,1,1,Thanjavur,Tamil Nadu,2.95,2.32,1.51,Low
2015-01-29,2015,1,2,Thanjavur,Tamil Nadu,2.5,1.8,1.45,Low
2015-02-12,2015,2,1,Thanjavur,Tamil Nadu,2.83,2.42,1.26,Low
2015-02-26,2015,2,2,Thanjavur,Tamil Nadu,2.84,1.81,1.48,Low
2015-03-12,2015,3,1,Thanjavur,Tamil Nadu,2.45,1.67,1.27,Low
2015-03-26,2015,3,2,Thanjavur,Tamil Nadu,2.98,2.27,1.44,Low
2015-04-09,2015,4,1,Thanjavur,Tamil Nadu,4.3,3.24,2.13,Low
2015-04-23,2015,4,2,Thanjavur,Tamil Nadu,4.8,3.67,2.4,Low
2015-05-07,2015,5,1,Thanjavur,Tamil Nadu,6.59,5.62,4.58,Low
2015-05-21,2015,5,2,Thanjavur,Tamil Nadu,7.21,5.14,3.49,Low
2015-06-04,2015,6,1,Thanjavur,Tamil Nadu,15.98,14.29,9.4,High
2015-06-18,2015,6,2,Thanjavur,Tamil Nadu,10.28,7.18,5.37,Medium
2015-07-02,2015,7,1,Thanjavur,Tamil Nadu,12.18,10.07,8.46,Medium
2015-07-16,2015,7,2,Thanjavur,Tamil Nadu,9.59,7.04,5.36,Medium
2015-07-30,2015,7,2,Thanjavur,Tamil Nadu,9.39,7.19,4.48,Medium
2015-08-13,2015,8,1,Thanjavur,Tamil Nadu,17.03,12.86,7.31,High
2015-08-27,2015,8,2,Thanjavur,Tamil Nadu,14.21,8.99,7.41,Medium
2015-09-10,2015,9,1,Thanjavur,Tamil Nadu,21.03,15.57,13.72,High
2015-09-24,2015,9,2,Thanjavur,Tamil Nadu,13.67,12.13,6.33,Medium
2015-10-08,2015,10,1,Thanjavur,Tamil Nadu,16.46,14.18,10.3,High
2015-10-22,2015,10,2,Thanjavur,Tamil Nadu,31.04,27.79,17.09,High
2015-11-05,2015,11,1,Thanjavur,Tamil Nadu,29.82,22.41,16.15,High
2015-11-19,2015,11,2,Thanjavur,Tamil Nadu,31.13,21.81,17.44,High
2015-12-03,2015,12,1,Thanjavur,Tamil Nadu,52.98,32.37,25.33,High
2015-12-17,2015,12,2,Thanjavur,Tamil Nadu,47.8,41.12,27.71,High
2015-12-31,2015,12,2,Thanjavur,Tamil Nadu,59.7,52.96,35.41,High
2016-01-14,2016,1,1,Thanjavur,Tamil Nadu,3.71,2.57,1.69,Low
2016-01-28,2016,1,2,Thanjavur,Tamil Nadu,2.88,2.13,1.93,Low
2016-02-11,2016,2,1,Thanjavur,Tamil Nadu,3.08,2.12,1.92,Low
2016-02-25,2016,2,2,Thanjavur,Tamil Nadu,3.01,1.95,1.72,Low
2016-03-10,2016,3,1,Thanjavur,Tamil Nadu,3.49,2.98,2.01,Low
2016-03-24,2016,3,2,Thanjavur,Tamil Nadu,2.85,1.78,1.54,Low
2016-04-07,2016,4,1,Thanjavur,Tamil Nadu,4.4,3.12,2.07,Low
2016-04-21,2016,4,2,Thanjavur,Tamil Nadu,4.69,3.97,2.77,Low
2016-05-05,2016,5,1,Thanjavur,Tamil Nadu,3.43,2.21,1.48,Low
2016-05-19,2016,5,2,Thanjavur,Tamil Nadu,4.21,2.67,2.75,Low
2016-06-02,2016,6,1,Thanjavur,Tamil Nadu,18.75,13.31,10.05,High
2016-06-16,2016,6,2,Thanjavur,Tamil Nadu,13.35,11.76,8.92,Medium
2016-06-30,2016,6,2,Thanjavur,Tamil Nadu,8.8,5.73,5.51,Medium
2016-07-14,2016,7,1,Thanjavur,Tamil Nadu,10.21,6.53,5.62,Medium
2016-07-28,2016,7,2,Thanjavur,Tamil Nadu,9.58,6.38,6.34,Medium
2016-08-11,2016,8,1,Thanjavur,Tamil Nadu,13.66,11.4,7.99,Medium
2016-08-25,2016,8,2,Thanjavur,Tamil Nadu,13.12,10.71,8.33,Medium
2016-09-08,2016,9,1,Thanjavur,Tamil Nadu,15.97,11.34,9.67,High
2016-09-22,2016,9,2,Thanjavur,Tamil Nadu,24.44,18.51,16.3,High
2016-10-06,2016,10,1,Thanjavur,Tamil Nadu,16.66,11.41,9.35,High
2016-10-20,2016,10,2,Thanjavur,Tamil Nadu,22.45,19.58,13.34,High
2016-11-03,2016,11,1,Thanjavur,Tamil Nadu,19.01,16.05,10.18,High
2016-11-17,2016,11,2,Thanjavur,Tamil Nadu,29.5,17.72,15.04,High
2016-12-01,2016,12,1,Thanjavur,Tamil Nadu,22.93,18.5,12.47,High
2016-12-15,2016,12,1,Thanjavur,Tamil Nadu,21.77,16.12,10.08,High
2016-12-29,2016,12,2,Thanjavur,Tamil Nadu,26.72,16.46,17.63,High
2017-01-12,2017,1,1,Thanjavur,Tamil Nadu,4.55,3.57,2.23,Low
2017-01-26,2017,1,2,Thanjavur,Tamil Nadu,4.23,2.9,2.44,Low
2017-02-09,2017,2,1,Thanjavur,Tamil Nadu,5.92,5.12,3.32,Low
2017-02-23,2017,2,2,Thanjavur,Tamil Nadu,5.25,4.25,2.43,Low
2017-03-09,2017,3,1,Thanjavur,Tamil Nadu,2.93,2.05,1.47,Low
2017-03-23,2017,3,2,Thanjavur,Tamil Nadu,3.87,3.0,1.59,Low
2017-04-06,2017,4,1,Thanjavur,Tamil Nadu,5.13,3.53,3.59,Low
2017-04-20,2017,4,2,Thanjavur,Tamil Nadu,4.73,4.17,3.04,Low
2017-05-04,2017,5,1,Thanjavur,Tamil Nadu,3.55,2.7,1.66,Low
2017-05-18,2017,5,2,Thanjavur,Tamil Nadu,3.68,2.88,1.52,Low
2017-06-01,2017,6,1,Thanjavur,Tamil Nadu,11.14,9.75,5.73,Medium
2017-06-15,2017,6,1,Thanjavur,Tamil Nadu,8.2,6.07,5.45,Medium
2017-06-29,2017,6,2,Thanjavur,Tamil Nadu,11.62,7.94,6.21,Medium
2017-07-13,2017,7,1,Thanjavur,Tamil Nadu,10.6,9.41,4.8,Medium
2017-07-27,2017,7,2,Thanjavur,Tamil Nadu,8.67,7.49,5.8,Medium
2017-08-10,2017,8,1,Thanjavur,Tamil Nadu,13.86,10.44,8.29,Medium
2017-08-24,2017,8,2,Thanjavur,Tamil Nadu,24.34,15.11,14.09,High
2017-09-07,2017,9,1,Thanjavur,Tamil Nadu,21.32,14.87,14.49,High
