week_start_date,year,month,week_number,district,state,paracetamol_strips_sold,ors_packets_sold,antipyretic_tablets_sold,antidiarrheal_tablets_sold,cough_cold_tablets_sold
2015-10-12,2015,10,42,Nagapattinam,Tamil Nadu,1816,452,1637,299,765
2015-10-19,2015,10,43,Nagapattinam,Tamil Nadu,2086,476,1066,474,453
2015-10-26,2015,10,44,Nagapattinam,Tamil Nadu,2138,383,1205,502,531
2015-11-02,2015,11,45,Nagapattinam,Tamil Nadu,3075,398,1719,269,572
2015-11-09,2015,11,46,Nagapattinam,Tamil Nadu,1998,595,1547,279,922
2015-11-16,2015,11,47,Nagapattinam,Tamil Nadu,3448,541,1252,524,376
2015-11-23,2015,11,48,Nagapattinam,Tamil Nadu,4399,590,1403,495,324
2015-11-30,2015,11,49,Nagapattinam,Tamil Nadu,2108,764,1653,350,575
2015-12-07,2015,12,50,Nagapattinam,Tamil Nadu,3876,692,1023,632,1004
2015-12-14,2015,12,51,Nagapattinam,Tamil Nadu,3871,575,986,565,617
2015-12-21,2015,12,52,Nagapattinam,Tamil Nadu,3248,361,1934,346,872
2015-12-28,2015,12,53,Nagapattinam,Tamil Nadu,1656,367,1052,486,1089
2016-01-04,2016,1,1,Nagapattinam,Tamil Nadu,1372,675,569,314,1547
2016-01-11,2016,1,2,Nagapattinam,Tamil Nadu,1857,496,880,291,708
2016-01-18,2016,1,3,Nagapattinam,Tamil Nadu,1063,344,453,482,1053
2016-01-25,2016,1,4,Nagapattinam,Tamil Nadu,1246,516,743,430,1210
2016-02-01,2016,2,5,Nagapattinam,Tamil Nadu,1259,624,415,660,1246
2016-02-08,2016,2,6,Nagapattinam,Tamil Nadu,1193,644,472,231,1121
2016-02-15,2016,2,7,Nagapattinam,Tamil Nadu,1202,544,410,479,1045
2016-02-22,2016,2,8,Nagapattinam,Tamil Nadu,1398,870,393,544,738
2016-02-29,2016,2,9,Nagapattinam,Tamil Nadu,1724,639,570,443,917
2016-03-07,2016,3,10,Nagapattinam,Tamil Nadu,1248,404,493,220,365
2016-03-14,2016,3,11,Nagapattinam,Tamil Nadu,1434,502,675,366,385
2016-03-21,2016,3,12,Nagapattinam,Tamil Nadu,947,353,752,510,667
2016-03-28,2016,3,13,Nagapattinam,Tamil Nadu,1866,349,750,265,616
2016-04-04,2016,4,14,Nagapattinam,Tamil Nadu,3166,669,1162,377,361
2016-04-11,2016,4,15,Nagapattinam,Tamil Nadu,2935,305,615,483,597
2016-04-18,2016,4,16,Nagapattinam,Tamil Nadu,2334,752,1362,248,575
2016-04-25,2016,4,17,Nagapattinam,Tamil Nadu,2645,635,738,264,587
2016-05-02,2016,5,18,Nagapattinam,Tamil Nadu,2781,769,1511,399,300
2016-05-09,2016,5,19,Nagapattinam,Tamil Nadu,1479,757,886,365,787
2016-05-16,2016,5,20,Nagapattinam,Tamil Nadu,2115,700,1060,346,385
2016-05-23,2016,5,21,Nagapattinam,Tamil Nadu,3008,508,613,277,738
2016-05-30,2016,5,22,Nagapattinam,Tamil Nadu,2465,509,694,302,439
2016-06-06,2016,6,23,Nagapattinam,Tamil Nadu,1897,1273,553,666,709
2016-06-13,2016,6,24,Nagapattinam,Tamil Nadu,1855,926,904,1111,484
2016-06-20,2016,6,25,Nagapattinam,Tamil Nadu,824,2073,486,752,818
2016-06-27,2016,6,26,Nagapattinam,Tamil Nadu,1121,1010,863,989,537
2016-07-04,2016,7,27,Nagapattinam,Tamil Nadu,1039,763,412,1222,350
2016-07-11,2016,7,28,Nagapattinam,Tamil Nadu,1077,1237,999,1102,608
2016-07-18,2016,7,29,Nagapattinam,Tamil Nadu,1490,1635,842,1443,416
2016-07-25,2016,7,30,Nagapattinam,Tamil Nadu,905,914,440,673,432
2016-08-01,2016,8,31,Nagapattinam,Tamil Nadu,794,502,794,563,669
2016-08-08,2016,8,32,Nagapattinam,Tamil Nadu,1142,778,999,289,945
2016-08-15,2016,8,33,Nagapattinam,Tamil Nadu,926,722,904,522,486
2016-08-22,2016,8,34,Nagapattinam,Tamil Nadu,1385,725,751,429,523
2016-08-29,2016,8,35,Nagapattinam,Tamil Nadu,1503,720,609,278,392
2016-09-05,2016,9,36,Nagapattinam,Tamil Nadu,907,317,566,265,409
2016-09-12,2016,9,37,Nagapattinam,Tamil Nadu,1423,325,978,415,604
2016-09-19,2016,9,38,Nagapattinam,Tamil Nadu,1077,267,893,197,334
2016-09-26,2016,9,39,Nagapattinam,Tamil Nadu,1288,527,540,503,403
2016-10-03,2016,10,40,Nagapattinam,Tamil Nadu,1641,686,2050,438,844
2016-10-10,2016,10,41,Nagapattinam,Tamil Nadu,3925,509,1442,297,420
2016-10-17,2016,10,42,Nagapattinam,Tamil Nadu,4341,409,1060,527,581
2016-10-24,2016,10,43,Nagapattinam,Tamil Nadu,2290,372,1198,407,527
2016-10-31,2016,10,44,Nagapattinam,Tamil Nadu,3613,779,1978,555,355
2016-11-07,2016,11,45,Nagapattinam,Tamil Nadu,4588,513,2128,268,626
2016-11-14,2016,11,46,Nagapattinam,Tamil Nadu,4219,692,1220,568,763
2016-11-21,2016,11,47,Nagapattinam,Tamil Nadu,2345,365,1412,514,746
2016-11-28,2016,11,48,Nagapattinam,Tamil Nadu,3776,854,1027,218,518
2016-12-05,2016,12,49,Nagapattinam,Tamil Nadu,2035,384,1458,501,1072
2016-12-12,2016,12,50,Nagapattinam,Tamil Nadu,2727,410,1666,485,877
2016-12-19,2016,12,51,Nagapattinam,Tamil Nadu,4056,625,1984,371,749
2016-12-26,2016,12,52,Nagapattinam,Tamil Nadu,3685,405,1077,360,988
2017-01-02,2017,1,1,Nagapattinam,Tamil Nadu,874,718,870,468,754
2017-01-09,2017,1,2,Nagapattinam,Tamil Nadu,1493,643,803,315,1223
2017-01-16,2017,1,3,Nagapattinam,Tamil Nadu,1063,591,725,232,1911
2017-01-23,2017,1,4,Nagapattinam,Tamil Nadu,865,421,721,289,1177
2017-01-30,2017,1,5,Nagapattinam,Tamil Nadu,2035,326,537,407,1370
2017-02-06,2017,2,6,Nagapattinam,Tamil Nadu,1723,629,542,439,737
2017-02-13,2017,2,7,Nagapattinam,Tamil Nadu,1473,783,535,391,1761
2017-02-20,2017,2,8,Nagapattinam,Tamil Nadu,1702,362,639,256,642
2017-02-27,2017,2,9,Nagapattinam,Tamil Nadu,1762,576,764,372,1604
2017-03-06,2017,3,10,Nagapattinam,Tamil Nadu,1312,719,696,544,768
2017-03-13,2017,3,11,Nagapattinam,Tamil Nadu,1662,766,631,306,911
2017-03-20,2017,3,12,Nagapattinam,Tamil Nadu,1072,755,717,476,829
2017-03-27,2017,3,13,Nagapattinam,Tamil Nadu,1201,726,546,582,699
2017-04-03,2017,4,14,Nagapattinam,Tamil Nadu,2060,587,1309,341,727
2017-04-10,2017,4,15,Nagapattinam,Tamil Nadu,2398,626,1315,249,790
2017-04-17,2017,4,16,Nagapattinam,Tamil Nadu,2546,721,1037,332,520
2017-04-24,2017,4,17,Nagapattinam,Tamil Nadu,1479,720,947,263,807
2017-05-01,2017,5,18,Nagapattinam,Tamil Nadu,2741,703,831,492,480
2017-05-08,2017,5,19,Nagapattinam,Tamil Nadu,2511,317,579,402,505
2017-05-15,2017,5,20,Nagapattinam,Tamil Nadu,2012,768,1331,437,744
2017-05-22,2017,5,21,Nagapattinam,Tamil Nadu,1580,475,957,388,643
2017-05-29,2017,5,22,Nagapattinam,Tamil Nadu,1577,316,1214,556,811
2017-06-05,2017,6,23,Nagapattinam,Tamil Nadu,1008,1494,565,1518,808
2017-06-12,2017,6,24,Nagapattinam,Tamil Nadu,1047,1158,838,607,437
2017-06-19,2017,6,25,Nagapattinam,Tamil Nadu,833,1326,969,876,861
2017-06-26,2017,6,26,Nagapattinam,Tamil Nadu,1300,1736,806,968,738
2017-07-03,2017,7,27,Nagapattinam,Tamil Nadu,1010,1243,479,1212,637
2017-07-10,2017,7,28,Nagapattinam,Tamil Nadu,1348,1098,425,771,819
2017-07-17,2017,7,29,Nagapattinam,Tamil Nadu,1209,1450,996,936,425
2017-07-24,2017,7,30,Nagapattinam,Tamil Nadu,1758,1011,397,1485,711
2017-07-31,2017,7,31,Nagapattinam,Tamil Nadu,1488,1770,673,1526,711
2017-08-07,2017,8,32,Nagapattinam,Tamil Nadu,1382,510,398,524,367
2017-08-14,2017,8,33,Nagapattinam,Tamil Nadu,1457,571,533,478,675
2017-08-21,2017,8,34,Nagapattinam,Tamil Nadu,1458,300,1030,277,729
2017-08-28,2017,8,35,Nagapattinam,Tamil Nadu,1942,717,511,440,374
2017-09-04,2017,9,36,Nagapattinam,Tamil Nadu,1261,723,646,486,668
2017-09-11,2017,9,37,Nagapattinam,Tamil Nadu,1063,302,471,233,694
2017-09-18,2017,9,38,Nagapattinam,Tamil Nadu,1829,580,987,432,589
2017-09-25,2017,9,39,Nagapattinam,Tamil Nadu,1136,495,428,290,679
2017-10-02,2017,10,40,Nagapattinam,Tamil Nadu,3855,716,1971,529,809
2017-10-09,2017,10,41,Nagapattinam,Tamil Nadu,4336,309,1674,497,321
2017-10-16,2017,10,42,Nagapattinam,Tamil Nadu,3861,554,2064,552,500
2017-10-23,2017,10,43,Nagapattinam,Tamil Nadu,2734,512,1129,564,630
2017-10-30,2017,10,44,Nagapattinam,Tamil Nadu,3951,495,2255,444,810
2017-11-06,2017,11,45,Nagapattinam,Tamil Nadu,3291,427,1242,380,571
2017-11-13,2017,11,46,Nagapattinam,Tamil Nadu,1976,401,1587,326,743
2017-11-20,2017,11,47,Nagapattinam,Tamil Nadu,3295,391,986,548,836
2017-11-27,2017,11,48,Nagapattinam,Tamil Nadu,2532,466,1640,568,764
2017-12-04,2017,12,49,Nagapattinam,Tamil Nadu,4372,661,1669,366,1725
2017-12-11,2017,12,50,Nagapattinam,Tamil Nadu,3000,455,1402,518,1743
2017-12-18,2017,12,51,Nagapattinam,Tamil Nadu,2581,671,1891,304,1048
2017-12-25,2017,12,52,Nagapattinam,Tamil Nadu,2931,370,2063,563,1005
2018-01-01,2018,1,1,Nagapattinam,Tamil Nadu,1183,365,661,380,1966
2018-01-08,2018,1,2,Nagapattinam,Tamil Nadu,1491,418,501,551,950
2018-01-15,2018,1,3,Nagapattinam,Tamil Nadu,2105,594,783,428,721
2018-01-22,2018,1,4,Nagapattinam,Tamil Nadu,1017,714,628,423,1383
2018-01-29,2018,1,5,Nagapattinam,Tamil Nadu,982,305,956,508,1415
2018-02-05,2018,2,6,Nagapattinam,Tamil Nadu,1726,640,902,482,1121
2018-02-12,2018,2,7,Nagapattinam,Tamil Nadu,1322,787,582,435,1091
2018-02-19,2018,2,8,Nagapattinam,Tamil Nadu,1885,670,1108,338,970
2018-02-26,2018,2,9,Nagapattinam,Tamil Nadu,771,318,613,479,1150
2018-03-05,2018,3,10,Nagapattinam,Tamil Nadu,1723,549,487,482,619
2018-03-12,2018,3,11,Nagapattinam,Tamil Nadu,1493,532,706,507,697
2018-03-19,2018,3,12,Nagapattinam,Tamil Nadu,1284,808,598,509,852
2018-03-26,2018,3,13,Nagapattinam,Tamil Nadu,2181,273,551,283,524
2018-04-02,2018,4,14,Nagapattinam,Tamil Nadu,1572,388,1010,566,803
2018-04-09,2018,4,15,Nagapattinam,Tamil Nadu,1662,437,766,435,970
2018-04-16,2018,4,16,Nagapattinam,Tamil Nadu,2402,501,1199,519,588
2018-04-23,2018,4,17,Nagapattinam,Tamil Nadu,1563,439,1090,260,316
2018-04-30,2018,4,18,Nagapattinam,Tamil Nadu,1411,534,1271,213,340
2018-05-07,2018,5,19,Nagapattinam,Tamil Nadu,2542,646,1149,317,348
2018-05-14,2018,5,20,Nagapattinam,Tamil Nadu,2494,774,1334,611,614
2018-05-21,2018,5,21,Nagapattinam,Tamil Nadu,2866,391,1215,473,943
2018-05-28,2018,5,22,Nagapattinam,Tamil Nadu,2744,650,861,348,935
2018-06-04,2018,6,23,Nagapattinam,Tamil Nadu,1299,1294,661,872,487
2018-06-11,2018,6,24,Nagapattinam,Tamil Nadu,1272,932,775,1075,443
2018-06-18,2018,6,25,Nagapattinam,Tamil Nadu,1963,1347,444,787,497
2018-06-25,2018,6,26,Nagapattinam,Tamil Nadu,1303,2079,686,1201,569
2018-07-02,2018,7,27,Nagapattinam,Tamil Nadu,1204,1324,1035,1062,821
2018-07-09,2018,7,28,Nagapattinam,Tamil Nadu,1708,1477,580,594,584
2018-07-16,2018,7,29,Nagapattinam,Tamil Nadu,778,776,588,777,652
2018-07-23,2018,7,30,Nagapattinam,Tamil Nadu,2184,754,665,546,832
2018-07-30,2018,7,31,Nagapattinam,Tamil Nadu,2061,1175,524,777,439
2018-08-06,2018,8,32,Nagapattinam,Tamil Nadu,1736,362,465,454,421
2018-08-13,2018,8,33,Nagapattinam,Tamil Nadu,1532,610,770,309,472
2018-08-20,2018,8,34,Nagapattinam,Tamil Nadu,1051,624,481,511,518
2018-08-27,2018,8,35,Nagapattinam,Tamil Nadu,1061,476,851,288,685
2018-09-03,2018,9,36,Nagapattinam,Tamil Nadu,1510,691,451,367,693
2018-09-10,2018,9,37,Nagapattinam,Tamil Nadu,1603,412,519,448,292
2018-09-17,2018,9,38,Nagapattinam,Tamil Nadu,1745,411,872,549,326
2018-09-24,2018,9,39,Nagapattinam,Tamil Nadu,1799,787,468,204,740
2018-10-01,2018,10,40,Nagapattinam,Tamil Nadu,4477,559,1442,331,889
2018-10-08,2018,10,41,Nagapattinam,Tamil Nadu,4239,312,1631,398,784
2018-10-15,2018,10,42,Nagapattinam,Tamil Nadu,2762,648,2032,253,325
2018-10-22,2018,10,43,Nagapattinam,Tamil Nadu,4192,817,1142,335,586
2018-10-29,2018,10,44,Nagapattinam,Tamil Nadu,2453,784,893,612,780
2018-11-05,2018,11,45,Nagapattinam,Tamil Nadu,3094,544,949,249,684
2018-11-12,2018,11,46,Nagapattinam,Tamil Nadu,2427,668,1185,368,487
2018-11-19,2018,11,47,Nagapattinam,Tamil Nadu,4137,312,1847,372,943
2018-11-26,2018,11,48,Nagapattinam,Tamil Nadu,4458,379,1156,196,715
2018-12-03,2018,12,49,Nagapattinam,Tamil Nadu,1711,567,1971,490,1481
2018-12-10,2018,12,50,Nagapattinam,Tamil Nadu,3919,642,1917,467,1936
2018-12-17,2018,12,51,Nagapattinam,Tamil Nadu,2324,506,2261,534,1096
2018-12-24,2018,12,52,Nagapattinam,Tamil Nadu,1927,573,1182,213,1019
2018-12-31,2018,12,1,Nagapattinam,Tamil Nadu,4374,698,1233,554,1389
2019-01-07,2019,1,2,Nagapattinam,Tamil Nadu,1918,693,612,506,909
2019-01-14,2019,1,3,Nagapattinam,Tamil Nadu,1355,860,794,245,1760
2019-01-21,2019,1,4,Nagapattinam,Tamil Nadu,1017,856,792,543,1629
2019-01-28,2019,1,5,Nagapattinam,Tamil Nadu,1358,582,459,642,1087
2019-02-04,2019,2,6,Nagapattinam,Tamil Nadu,2008,500,562,447,1950
2019-02-11,2019,2,7,Nagapattinam,Tamil Nadu,1399,408,669,304,1681
2019-02-18,2019,2,8,Nagapattinam,Tamil Nadu,1483,270,438,580,663
2019-02-25,2019,2,9,Nagapattinam,Tamil Nadu,867,548,469,277,1409
2019-03-04,2019,3,10,Nagapattinam,Tamil Nadu,1312,387,886,562,648
2019-03-11,2019,3,11,Nagapattinam,Tamil Nadu,1390,298,838,313,474
2019-03-18,2019,3,12,Nagapattinam,Tamil Nadu,1455,613,675,336,775
2019-03-25,2019,3,13,Nagapattinam,Tamil Nadu,1758,685,929,375,612
2019-04-01,2019,4,14,Nagapattinam,Tamil Nadu,2773,630,1198,401,831
2019-04-08,2019,4,15,Nagapattinam,Tamil Nadu,1418,621,880,380,438
2019-04-15,2019,4,16,Nagapattinam,Tamil Nadu,1464,574,905,439,717
2019-04-22,2019,4,17,Nagapattinam,Tamil Nadu,2169,331,738,345,959
2019-04-29,2019,4,18,Nagapattinam,Tamil Nadu,2822,547,608,346,459
2019-05-06,2019,5,19,Nagapattinam,Tamil Nadu,3026,704,1361,566,842
2019-05-13,2019,5,20,Nagapattinam,Tamil Nadu,1862,873,860,451,292
2019-05-20,2019,5,21,Nagapattinam,Tamil Nadu,1347,493,1393,251,399
2019-05-27,2019,5,22,Nagapattinam,Tamil Nadu,1932,328,795,425,379
2019-06-03,2019,6,23,Nagapattinam,Tamil Nadu,1153,1638,500,992,568
2019-06-10,2019,6,24,Nagapattinam,Tamil Nadu,1129,1117,630,1426,792
2019-06-17,2019,6,25,Nagapattinam,Tamil Nadu,1004,1726,1089,694,882
2019-06-24,2019,6,26,Nagapattinam,Tamil Nadu,1731,1739,757,648,533
2019-07-01,2019,7,27,Nagapattinam,Tamil Nadu,1595,1387,710,962,713
2019-07-08,2019,7,28,Nagapattinam,Tamil Nadu,1268,1138,517,1130,617
2019-07-15,2019,7,29,Nagapattinam,Tamil Nadu,1673,1168,378,806,494
2019-07-22,2019,7,30,Nagapattinam,Tamil Nadu,1262,1410,514,594,827
2019-07-29,2019,7,31,Nagapattinam,Tamil Nadu,1228,1021,571,498,514
2019-08-05,2019,8,32,Nagapattinam,Tamil Nadu,1330,321,513,613,725
2019-08-12,2019,8,33,Nagapattinam,Tamil Nadu,1606,589,718,423,648
2019-08-19,2019,8,34,Nagapattinam,Tamil Nadu,1779,457,582,342,513
2019-08-26,2019,8,35,Nagapattinam,Tamil Nadu,1799,697,844,368,436
2019-09-02,2019,9,36,Nagapattinam,Tamil Nadu,1080,840,948,492,629
2019-09-09,2019,9,37,Nagapattinam,Tamil Nadu,1610,749,510,279,445
2019-09-16,2019,9,38,Nagapattinam,Tamil Nadu,919,713,473,450,772
2019-09-23,2019,9,39,Nagapattinam,Tamil Nadu,1013,323,818,588,337
2019-09-30,2019,9,40,Nagapattinam,Tamil Nadu,1999,399,980,517,737
2019-10-07,2019,10,41,Nagapattinam,Tamil Nadu,3808,401,2200,328,407
2019-10-14,2019,10,42,Nagapattinam,Tamil Nadu,3328,654,1398,496,285
2019-10-21,2019,10,43,Nagapattinam,Tamil Nadu,3832,631,2118,541,610
2019-10-28,2019,10,44,Nagapattinam,Tamil Nadu,2745,511,1912,477,779
2019-11-04,2019,11,45,Nagapattinam,Tamil Nadu,2413,808,1091,362,347
2019-11-11,2019,11,46,Nagapattinam,Tamil Nadu,4087,496,1923,550,424
2019-11-18,2019,11,47,Nagapattinam,Tamil Nadu,2987,414,2186,370,741
2019-11-25,2019,11,48,Nagapattinam,Tamil Nadu,2595,681,1985,510,837
2019-12-02,2019,12,49,Nagapattinam,Tamil Nadu,4294,878,1394,521,992
2019-12-09,2019,12,50,Nagapattinam,Tamil Nadu,2508,708,2238,492,903
2019-12-16,2019,12,51,Nagapattinam,Tamil Nadu,2317,404,974,378,1391
2019-12-23,2019,12,52,Nagapattinam,Tamil Nadu,4116,353,1902,391,1220
2019-12-30,2019,12,1,Nagapattinam,Tamil Nadu,2791,640,1471,240,1248
2020-01-06,2020,1,2,Nagapattinam,Tamil Nadu,1977,697,524,240,1062
2020-01-13,2020,1,3,Nagapattinam,Tamil Nadu,1010,378,998,500,1038
2020-01-20,2020,1,4,Nagapattinam,Tamil Nadu,1817,265,698,438,1529
2020-01-27,2020,1,5,Nagapattinam,Tamil Nadu,1026,368,675,293,1601
2020-02-03,2020,2,6,Nagapattinam,Tamil Nadu,1300,598,622,466,1357
2020-02-10,2020,2,7,Nagapattinam,Tamil Nadu,848,553,843,348,1139
2020-02-17,2020,2,8,Nagapattinam,Tamil Nadu,1149,843,857,417,1192
2020-02-24,2020,2,9,Nagapattinam,Tamil Nadu,1183,473,962,447,1595
2020-03-02,2020,3,10,Nagapattinam,Tamil Nadu,1453,631,478,440,674
2020-03-09,2020,3,11,Nagapattinam,Tamil Nadu,1812,327,556,267,634
2020-03-16,2020,3,12,Nagapattinam,Tamil Nadu,1860,541,432,497,877
2020-03-23,2020,3,13,Nagapattinam,Tamil Nadu,1438,679,544,521,434
2020-03-30,2020,3,14,Nagapattinam,Tamil Nadu,1716,396,913,283,437
2020-04-06,2020,4,15,Nagapattinam,Tamil Nadu,2857,437,1342,588,449
2020-04-13,2020,4,16,Nagapattinam,Tamil Nadu,1279,520,840,328,722
2020-04-20,2020,4,17,Nagapattinam,Tamil Nadu,2236,729,1048,590,756
2020-04-27,2020,4,18,Nagapattinam,Tamil Nadu,2594,346,1465,507,386
2020-05-04,2020,5,19,Nagapattinam,Tamil Nadu,2262,467,700,279,813
2020-05-11,2020,5,20,Nagapattinam,Tamil Nadu,1737,332,1241,558,826
2020-05-18,2020,5,21,Nagapattinam,Tamil Nadu,2925,447,818,393,812
2020-05-25,2020,5,22,Nagapattinam,Tamil Nadu,1685,657,1406,635,584
2020-06-01,2020,6,23,Nagapattinam,Tamil Nadu,1000,781,402,1491,393
2020-06-08,2020,6,24,Nagapattinam,Tamil Nadu,1746,1710,827,1144,611
2020-06-15,2020,6,25,Nagapattinam,Tamil Nadu,1211,798,835,945,671
2020-06-22,2020,6,26,Nagapattinam,Tamil Nadu,1822,1017,1029,1174,819
2020-06-29,2020,6,27,Nagapattinam,Tamil Nadu,1961,1021,824,1594,526
2020-07-06,2020,7,28,Nagapattinam,Tamil Nadu,1600,1371,492,1032,472
2020-07-13,2020,7,29,Nagapattinam,Tamil Nadu,1385,830,871,1010,948
2020-07-20,2020,7,30,Nagapattinam,Tamil Nadu,1437,744,556,1337,540
2020-07-27,2020,7,31,Nagapattinam,Tamil Nadu,1041,1139,532,870,369
2020-08-03,2020,8,32,Nagapattinam,Tamil Nadu,1163,632,657,338,329
2020-08-10,2020,8,33,Nagapattinam,Tamil Nadu,1289,279,959,533,433
2020-08-17,2020,8,34,Nagapattinam,Tamil Nadu,1855,785,747,199,811
2020-08-24,2020,8,35,Nagapattinam,Tamil Nadu,1027,729,819,245,377
2020-08-31,2020,8,36,Nagapattinam,Tamil Nadu,1547,279,950,398,446
2020-09-07,2020,9,37,Nagapattinam,Tamil Nadu,991,369,660,412,407
2020-09-14,2020,9,38,Nagapattinam,Tamil Nadu,1870,542,750,402,449
2020-09-21,2020,9,39,Nagapattinam,Tamil Nadu,1237,549,758,433,818
2020-09-28,2020,9,40,Nagapattinam,Tamil Nadu,1052,695,515,443,953
2020-10-05,2020,10,41,Nagapattinam,Tamil Nadu,2915,355,1303,337,820
2020-10-12,2020,10,42,Nagapattinam,Tamil Nadu,3236,831,2245,313,577
2020-10-19,2020,10,43,Nagapattinam,Tamil Nadu,3967,787,2264,236,553
2020-10-26,2020,10,44,Nagapattinam,Tamil Nadu,2636,529,1405,491,945
2020-11-02,2020,11,45,Nagapattinam,Tamil Nadu,4812,487,1283,605,489
2020-11-09,2020,11,46,Nagapattinam,Tamil Nadu,2699,443,1810,561,700
2020-11-16,2020,11,47,Nagapattinam,Tamil Nadu,2075,603,1289,342,414
2020-11-23,2020,11,48,Nagapattinam,Tamil Nadu,4098,743,2249,561,570
2020-11-30,2020,11,49,Nagapattinam,Tamil Nadu,2815,608,1613,584,700
2020-12-07,2020,12,50,Nagapattinam,Tamil Nadu,2240,708,883,546,1278
2020-12-14,2020,12,51,Nagapattinam,Tamil Nadu,1720,526,1696,584,1036
2020-12-21,2020,12,52,Nagapattinam,Tamil Nadu,2387,723,1949,620,703
2020-12-28,2020,12,53,Nagapattinam,Tamil Nadu,2077,360,1596,248,1050
2021-01-04,2021,1,1,Nagapattinam,Tamil Nadu,1458,450,796,374,974
2021-01-11,2021,1,2,Nagapattinam,Tamil Nadu,1773,540,891,377,1357
2021-01-18,2021,1,3,Nagapattinam,Tamil Nadu,1058,571,969,414,1448
2021-01-25,2021,1,4,Nagapattinam,Tamil Nadu,2026,534,927,290,1437
2021-02-01,2021,2,5,Nagapattinam,Tamil Nadu,929,819,1036,246,1588
2021-02-08,2021,2,6,Nagapattinam,Tamil Nadu,1470,701,694,269,1176
2021-02-15,2021,2,7,Nagapattinam,Tamil Nadu,1673,762,541,346,876
2021-02-22,2021,2,8,Nagapattinam,Tamil Nadu,1512,880,541,329,1503
2021-03-01,2021,3,9,Nagapattinam,Tamil Nadu,879,530,824,488,770
2021-03-08,2021,3,10,Nagapattinam,Tamil Nadu,1236,649,481,317,703
2021-03-15,2021,3,11,Nagapattinam,Tamil Nadu,2007,470,828,322,401
2021-03-22,2021,3,12,Nagapattinam,Tamil Nadu,1892,844,787,312,793
2021-03-29,2021,3,13,Nagapattinam,Tamil Nadu,908,681,876,322,344
2021-04-05,2021,4,14,Nagapattinam,Tamil Nadu,2229,681,1007,245,630
2021-04-12,2021,4,15,Nagapattinam,Tamil Nadu,1314,333,627,238,597
2021-04-19,2021,4,16,Nagapattinam,Tamil Nadu,1431,643,1335,605,388
2021-04-26,2021,4,17,Nagapattinam,Tamil Nadu,1287,322,1628,571,764
2021-05-03,2021,5,18,Nagapattinam,Tamil Nadu,2689,845,672,455,853
2021-05-10,2021,5,19,Nagapattinam,Tamil Nadu,1920,627,1518,291,862
2021-05-17,2021,5,20,Nagapattinam,Tamil Nadu,1976,301,747,459,966
2021-05-24,2021,5,21,Nagapattinam,Tamil Nadu,2581,540,1018,219,377
2021-05-31,2021,5,22,Nagapattinam,Tamil Nadu,2430,465,847,242,763
2021-06-07,2021,6,23,Nagapattinam,Tamil Nadu,1883,986,544,831,372
2021-06-14,2021,6,24,Nagapattinam,Tamil Nadu,1353,809,1071,1223,306
2021-06-21,2021,6,25,Nagapattinam,Tamil Nadu,836,1897,603,845,559
2021-06-28,2021,6,26,Nagapattinam,Tamil Nadu,1910,944,723,1420,722
2021-07-05,2021,7,27,Nagapattinam,Tamil Nadu,1615,722,824,1074,794
2021-07-12,2021,7,28,Nagapattinam,Tamil Nadu,1263,1198,870,812,648
2021-07-19,2021,7,29,Nagapattinam,Tamil Nadu,856,971,849,1158,688
2021-07-26,2021,7,30,Nagapattinam,Tamil Nadu,866,1568,456,631,775
2021-08-02,2021,8,31,Nagapattinam,Tamil Nadu,826,305,861,258,420
2021-08-09,2021,8,32,Nagapattinam,Tamil Nadu,1032,487,947,336,417
2021-08-16,2021,8,33,Nagapattinam,Tamil Nadu,1319,600,801,567,293
2021-08-23,2021,8,34,Nagapattinam,Tamil Nadu,1501,684,529,200,486
2021-08-30,2021,8,35,Nagapattinam,Tamil Nadu,1362,680,763,438,445
2021-09-06,2021,9,36,Nagapattinam,Tamil Nadu,1357,716,741,230,479
2021-09-13,2021,9,37,Nagapattinam,Tamil Nadu,1635,414,812,225,558
2021-09-20,2021,9,38,Nagapattinam,Tamil Nadu,990,482,401,386,846
2021-09-27,2021,9,39,Nagapattinam,Tamil Nadu,1605,822,887,228,586
2021-10-04,2021,10,40,Nagapattinam,Tamil Nadu,3551,462,1462,290,452
2021-10-11,2021,10,41,Nagapattinam,Tamil Nadu,3671,738,1227,346,758
2021-10-18,2021,10,42,Nagapattinam,Tamil Nadu,2233,739,2006,383,837
2021-10-25,2021,10,43,Nagapattinam,Tamil Nadu,4400,337,2105,261,346
2021-11-01,2021,11,44,Nagapattinam,Tamil Nadu,4165,361,1387,228,772
2021-11-08,2021,11,45,Nagapattinam,Tamil Nadu,3339,318,1888,435,833
2021-11-15,2021,11,46,Nagapattinam,Tamil Nadu,4231,335,2130,241,574
2021-11-22,2021,11,47,Nagapattinam,Tamil Nadu,3840,539,875,422,601
2021-11-29,2021,11,48,Nagapattinam,Tamil Nadu,3727,595,1339,565,832
2021-12-06,2021,12,49,Nagapattinam,Tamil Nadu,4351,463,1507,436,1015
2021-12-13,2021,12,50,Nagapattinam,Tamil Nadu,2037,504,1100,193,1121
2021-12-20,2021,12,51,Nagapattinam,Tamil Nadu,2821,528,862,481,1767
2021-12-27,2021,12,52,Nagapattinam,Tamil Nadu,1911,371,1995,306,1610
2022-01-03,2022,1,1,Nagapattinam,Tamil Nadu,886,520,1069,575,1272
