week_start_date,year,month,week_number,district,state,total_bed_capacity,total_occupied_beds,dengue_beds_occupied,heat_stroke_beds_occupied,gastroenteritis_beds_occupied,respiratory_beds_occupied,occupancy_rate_pct
2019-12-02,2019,12,49,Salem,Tamil Nadu,594,578,174,23,16,67,100.0
2019-12-09,2019,12,50,Salem,Tamil Nadu,594,637,140,6,24,65,100.0
2019-12-16,2019,12,51,Salem,Tamil Nadu,594,581,116,15,21,71,95.4
2019-12-23,2019,12,52,Salem,Tamil Nadu,594,587,144,10,27,100,100.0
2019-12-30,2019,12,1,Salem,Tamil Nadu,594,625,126,10,32,109,100.0
2020-01-06,2020,1,2,Salem,Tamil Nadu,594,519,29,12,25,61,87.4
2020-01-13,2020,1,3,Salem,Tamil Nadu,594,569,37,22,16,117,91.6
2020-01-20,2020,1,4,Salem,Tamil Nadu,594,477,40,23,31,110,85.1
2020-01-27,2020,1,5,Salem,Tamil Nadu,594,480,33,9,33,60,76.3
2020-02-03,2020,2,6,Salem,Tamil Nadu,594,512,37,22,35,27,90.3
2020-02-10,2020,2,7,Salem,Tamil Nadu,594,455,29,14,21,40,82.0
2020-02-17,2020,2,8,Salem,Tamil Nadu,594,430,23,21,21,35,75.7
2020-02-24,2020,2,9,Salem,Tamil Nadu,594,442,35,9,21,22,70.6
2020-03-02,2020,3,10,Salem,Tamil Nadu,594,468,16,16,30,31,77.2
2020-03-09,2020,3,11,Salem,Tamil Nadu,594,448,21,11,28,21,72.5
2020-03-16,2020,3,12,Salem,Tamil Nadu,594,516,29,11,14,45,84.7
2020-03-23,2020,3,13,Salem,Tamil Nadu,594,452,17,12,21,44,79.8
2020-03-30,2020,3,14,Salem,Tamil Nadu,594,540,35,18,28,46,87.2
2020-04-06,2020,4,15,Salem,Tamil Nadu,594,466,15,87,20,31,76.4
2020-04-13,2020,4,16,Salem,Tamil Nadu,594,500,16,58,29,30,83.1
2020-04-20,2020,4,17,Salem,Tamil Nadu,594,508,16,101,30,44,87.7
2020-04-27,2020,4,18,Salem,Tamil Nadu,594,513,47,100,29,45,89.3
2020-05-04,2020,5,19,Salem,Tamil Nadu,594,569,33,99,16,18,98.2
2020-05-11,2020,5,20,Salem,Tamil Nadu,594,518,41,77,19,43,93.1
2020-05-18,2020,5,21,Salem,Tamil Nadu,594,525,32,103,33,45,89.0
2020-05-25,2020,5,22,Salem,Tamil Nadu,594,528,18,102,32,35,90.0
2020-06-01,2020,6,23,Salem,Tamil Nadu,594,552,15,20,58,31,90.8
2020-06-08,2020,6,24,Salem,Tamil Nadu,594,555,39,12,51,45,90.5
2020-06-15,2020,6,25,Salem,Tamil Nadu,594,450,13,11,72,24,74.6
2020-06-22,2020,6,26,Salem,Tamil Nadu,594,589,32,12,77,33,91.8
2020-06-29,2020,6,27,Salem,Tamil Nadu,594,536,35,12,47,44,88.8
2020-07-06,2020,7,28,Salem,Tamil Nadu,594,447,21,14,61,18,75.1
2020-07-13,2020,7,29,Salem,Tamil Nadu,594,553,32,16,84,25,86.7
2020-07-20,2020,7,30,Salem,Tamil Nadu,594,482,29,16,85,29,79.1
2020-07-27,2020,7,31,Salem,Tamil Nadu,594,510,30,10,57,35,80.3
2020-08-03,2020,8,32,Salem,Tamil Nadu,594,485,30,12,15,33,81.6
2020-08-10,2020,8,33,Salem,Tamil Nadu,594,487,19,12,25,28,76.8
2020-08-17,2020,8,34,Salem,Tamil Nadu,594,508,41,23,11,26,81.1
2020-08-24,2020,8,35,Salem,Tamil Nadu,594,438,23,21,14,25,78.2
2020-08-31,2020,8,36,Salem,Tamil Nadu,594,480,13,21,22,31,76.8
2020-09-07,2020,9,37,Salem,Tamil Nadu,594,403,15,10,12,21,66.3
2020-09-14,2020,9,38,Salem,Tamil Nadu,594,472,32,18,35,23,78.5
2020-09-21,2020,9,39,Salem,Tamil Nadu,594,462,43,13,18,30,82.7
2020-09-28,2020,9,40,Salem,Tamil Nadu,594,499,17,10,25,32,84.1
2020-10-05,2020,10,41,Salem,Tamil Nadu,594,469,120,13,35,18,84.7
2020-10-12,2020,10,42,Salem,Tamil Nadu,594,494,119,14,26,22,81.8
2020-10-19,2020,10,43,Salem,Tamil Nadu,594,557,148,13,30,27,93.0
2020-10-26,2020,10,44,Salem,Tamil Nadu,594,578,111,11,31,42,93.5
2020-11-02,2020,11,45,Salem,Tamil Nadu,594,565,96,20,31,46,100.0
2020-11-09,2020,11,46,Salem,Tamil Nadu,594,579,145,14,32,32,99.4
2020-11-16,2020,11,47,Salem,Tamil Nadu,594,474,104,13,35,41,83.0
2020-11-23,2020,11,48,Salem,Tamil Nadu,594,588,173,23,17,20,93.2
2020-11-30,2020,11,49,Salem,Tamil Nadu,594,458,115,11,21,36,83.7
2020-12-07,2020,12,50,Salem,Tamil Nadu,594,575,115,18,25,80,100.0
2020-12-14,2020,12,51,Salem,Tamil Nadu,594,611,177,21,22,67,100.0
2020-12-21,2020,12,52,Salem,Tamil Nadu,594,615,101,17,21,110,96.9
2020-12-28,2020,12,53,Salem,Tamil Nadu,594,575,160,10,19,109,100.0
2021-01-04,2021,1,1,Salem,Tamil Nadu,594,587,15,18,34,107,95.1
2021-01-11,2021,1,2,Salem,Tamil Nadu,594,560,43,10,33,106,90.8
2021-01-18,2021,1,3,Salem,Tamil Nadu,594,528,22,18,28,91,93.0
2021-01-25,2021,1,4,Salem,Tamil Nadu,594,487,33,7,11,76,83.4
2021-02-01,2021,2,5,Salem,Tamil Nadu,594,518,35,6,33,21,83.8
2021-02-08,2021,2,6,Salem,Tamil Nadu,594,495,40,11,22,33,82.8
2021-02-15,2021,2,7,Salem,Tamil Nadu,594,452,16,11,32,40,76.7
2021-02-22,2021,2,8,Salem,Tamil Nadu,594,435,20,22,15,46,79.0
2021-03-01,2021,3,9,Salem,Tamil Nadu,594,491,38,15,30,29,87.6
2021-03-08,2021,3,10,Salem,Tamil Nadu,594,520,37,22,20,27,81.4
2021-03-15,2021,3,11,Salem,Tamil Nadu,594,402,44,10,19,26,71.8
2021-03-22,2021,3,12,Salem,Tamil Nadu,594,527,35,11,16,45,83.4
2021-03-29,2021,3,13,Salem,Tamil Nadu,594,387,17,7,35,34,70.6
2021-04-05,2021,4,14,Salem,Tamil Nadu,594,544,36,82,18,44,89.9
2021-04-12,2021,4,15,Salem,Tamil Nadu,594,580,37,75,34,36,98.2
2021-04-19,2021,4,16,Salem,Tamil Nadu,594,480,38,65,14,34,79.3
2021-04-26,2021,4,17,Salem,Tamil Nadu,594,542,45,59,25,34,91.8
2021-05-03,2021,5,18,Salem,Tamil Nadu,594,505,46,61,20,43,88.3
2021-05-10,2021,5,19,Salem,Tamil Nadu,594,508,13,105,14,19,90.0
2021-05-17,2021,5,20,Salem,Tamil Nadu,594,508,22,54,11,36,90.9
2021-05-24,2021,5,21,Salem,Tamil Nadu,594,521,30,66,25,39,90.8
2021-05-31,2021,5,22,Salem,Tamil Nadu,594,495,16,98,18,18,88.1
2021-06-07,2021,6,23,Salem,Tamil Nadu,594,484,36,6,76,45,85.8
2021-06-14,2021,6,24,Salem,Tamil Nadu,594,583,40,15,75,33,91.6
2021-06-21,2021,6,25,Salem,Tamil Nadu,594,490,38,10,83,18,88.0
2021-06-28,2021,6,26,Salem,Tamil Nadu,594,482,25,20,50,36,75.9
2021-07-05,2021,7,27,Salem,Tamil Nadu,594,443,47,11,84,23,78.9
2021-07-12,2021,7,28,Salem,Tamil Nadu,594,474,33,22,54,42,76.3
2021-07-19,2021,7,29,Salem,Tamil Nadu,594,464,41,10,67,33,81.5
2021-07-26,2021,7,30,Salem,Tamil Nadu,594,578,34,23,59,40,91.0
2021-08-02,2021,8,31,Salem,Tamil Nadu,594,377,17,15,16,27,65.3
2021-08-09,2021,8,32,Salem,Tamil Nadu,594,413,37,13,26,37,75.5
2021-08-16,2021,8,33,Salem,Tamil Nadu,594,496,41,13,17,22,80.0
2021-08-23,2021,8,34,Salem,Tamil Nadu,594,443,17,11,12,20,74.6
2021-08-30,2021,8,35,Salem,Tamil Nadu,594,455,21,12,17,36,76.1
2021-09-06,2021,9,36,Salem,Tamil Nadu,594,462,13,21,32,24,79.2
2021-09-13,2021,9,37,Salem,Tamil Nadu,594,396,28,18,32,36,71.2
2021-09-20,2021,9,38,Salem,Tamil Nadu,594,495,14,17,24,39,79.3
2021-09-27,2021,9,39,Salem,Tamil Nadu,594,415,27,22,32,45,74.6
2021-10-04,2021,10,40,Salem,Tamil Nadu,594,528,109,19,18,37,87.4
2021-10-11,2021,10,41,Salem,Tamil Nadu,594,630,174,14,17,35,100.0
2021-10-18,2021,10,42,Salem,Tamil Nadu,594,574,154,11,15,36,96.5
2021-10-25,2021,10,43,Salem,Tamil Nadu,594,597,158,11,35,30,100.0
2021-11-01,2021,11,44,Salem,Tamil Nadu,594,529,160,23,26,31,96.7
2021-11-08,2021,11,45,Salem,Tamil Nadu,594,536,153,15,35,37,96.4
2021-11-15,2021,11,46,Salem,Tamil Nadu,594,576,174,7,12,22,100.0
2021-11-22,2021,11,47,Salem,Tamil Nadu,594,613,171,10,12,19,98.8
2021-11-29,2021,11,48,Salem,Tamil Nadu,594,579,170,14,22,24,95.8
2021-12-06,2021,12,49,Salem,Tamil Nadu,594,566,169,6,30,102,100.0
2021-12-13,2021,12,50,Salem,Tamil Nadu,594,550,92,6,23,81,96.5
2021-12-20,2021,12,51,Salem,Tamil Nadu,594,576,145,10,19,118,100.0
2021-12-27,2021,12,52,Salem,Tamil Nadu,594,634,158,11,26,116,100.0
2022-01-03,2022,1,1,Salem,Tamil Nadu,594,449,31,19,33,70,81.6
2022-01-10,2022,1,2,Salem,Tamil Nadu,594,614,40,16,33,87,98.1
2022-01-17,2022,1,3,Salem,Tamil Nadu,594,510,20,6,26,112,90.3
2022-01-24,2022,1,4,Salem,Tamil Nadu,594,454,19,20,30,73,76.5
2022-01-31,2022,1,5,Salem,Tamil Nadu,594,454,15,15,31,84,82.9
2022-02-07,2022,2,6,Salem,Tamil Nadu,594,465,38,10,21,39,77.3
2022-02-14,2022,2,7,Salem,Tamil Nadu,594,447,46,12,19,37,71.3
2022-02-21,2022,2,8,Salem,Tamil Nadu,594,419,23,20,12,34,73.5
2022-02-28,2022,2,9,Salem,Tamil Nadu,594,417,43,8,19,36,70.2
2022-03-07,2022,3,10,Salem,Tamil Nadu,594,417,30,9,24,22,72.1
2022-03-14,2022,3,11,Salem,Tamil Nadu,594,424,20,13,29,29,73.1
2022-03-21,2022,3,12,Salem,Tamil Nadu,594,510,38,15,19,34,84.0
2022-03-28,2022,3,13,Salem,Tamil Nadu,594,436,45,6,26,23,70.2
2022-04-04,2022,4,14,Salem,Tamil Nadu,594,528,44,88,23,22,87.8
2022-04-11,2022,4,15,Salem,Tamil Nadu,594,513,37,88,24,47,92.9
2022-04-18,2022,4,16,Salem,Tamil Nadu,594,528,14,101,29,42,89.8
2022-04-25,2022,4,17,Salem,Tamil Nadu,594,534,31,78,30,41,84.7
2022-05-02,2022,5,18,Salem,Tamil Nadu,594,513,21,54,34,20,83.7
2022-05-09,2022,5,19,Salem,Tamil Nadu,594,561,29,97,17,35,93.8
2022-05-16,2022,5,20,Salem,Tamil Nadu,594,583,45,105,29,24,100.0
2022-05-23,2022,5,21,Salem,Tamil Nadu,594,491,20,93,34,38,84.0
2022-05-30,2022,5,22,Salem,Tamil Nadu,594,608,30,78,16,25,95.2
2022-06-06,2022,6,23,Salem,Tamil Nadu,594,562,22,14,73,44,89.2
2022-06-13,2022,6,24,Salem,Tamil Nadu,594,502,43,20,78,42,88.5
2022-06-20,2022,6,25,Salem,Tamil Nadu,594,512,40,20,82,23,80.6
2022-06-27,2022,6,26,Salem,Tamil Nadu,594,445,19,9,67,25,73.1
2022-07-04,2022,7,27,Salem,Tamil Nadu,594,485,32,7,63,21,87.1
2022-07-11,2022,7,28,Salem,Tamil Nadu,594,480,41,18,52,27,83.3
2022-07-18,2022,7,29,Salem,Tamil Nadu,594,535,46,6,67,24,90.5
2022-07-25,2022,7,30,Salem,Tamil Nadu,594,487,36,8,73,20,79.7
2022-08-01,2022,8,31,Salem,Tamil Nadu,594,540,25,14,33,41,87.7
2022-08-08,2022,8,32,Salem,Tamil Nadu,594,451,39,8,35,29,79.3
2022-08-15,2022,8,33,Salem,Tamil Nadu,594,454,44,7,15,44,71.3
2022-08-22,2022,8,34,Salem,Tamil Nadu,594,461,24,14,21,22,78.3
2022-08-29,2022,8,35,Salem,Tamil Nadu,594,450,46,22,29,29,80.0
2022-09-05,2022,9,36,Salem,Tamil Nadu,594,477,34,8,27,23,79.7
2022-09-12,2022,9,37,Salem,Tamil Nadu,594,445,20,19,20,19,71.5
2022-09-19,2022,9,38,Salem,Tamil Nadu,594,524,23,18,31,31,83.4
2022-09-26,2022,9,39,Salem,Tamil Nadu,594,423,25,13,27,25,76.8
2022-10-03,2022,10,40,Salem,Tamil Nadu,594,525,102,9,16,34,89.4
2022-10-10,2022,10,41,Salem,Tamil Nadu,594,592,157,6,21,26,95.7
2022-10-17,2022,10,42,Salem,Tamil Nadu,594,537,89,11,33,37,94.3
2022-10-24,2022,10,43,Salem,Tamil Nadu,594,582,156,10,32,20,92.0
2022-10-31,2022,10,44,Salem,Tamil Nadu,594,480,112,12,17,31,84.5
2022-11-07,2022,11,45,Salem,Tamil Nadu,594,561,129,16,24,32,92.2
2022-11-14,2022,11,46,Salem,Tamil Nadu,594,600,155,11,25,41,97.1
2022-11-21,2022,11,47,Salem,Tamil Nadu,594,589,140,8,23,24,98.2
2022-11-28,2022,11,48,Salem,Tamil Nadu,594,512,146,14,16,31,88.8
2022-12-05,2022,12,49,Salem,Tamil Nadu,594,603,154,9,35,63,100.0
2022-12-12,2022,12,50,Salem,Tamil Nadu,594,555,169,17,31,86,100.0
2022-12-19,2022,12,51,Salem,Tamil Nadu,594,559,153,8,13,83,100.0
2022-12-26,2022,12,52,Salem,Tamil Nadu,594,603,126,19,30,114,100.0
2023-01-02,2023,1,1,Salem,Tamil Nadu,594,491,41,23,14,68,84.7
2023-01-09,2023,1,2,Salem,Tamil Nadu,594,513,33,6,30,94,81.8
2023-01-16,2023,1,3,Salem,Tamil Nadu,594,450,37,17,34,72,78.0
2023-01-23,2023,1,4,Salem,Tamil Nadu,594,574,15,19,19,86,90.4
2023-01-30,2023,1,5,Salem,Tamil Nadu,594,550,45,12,16,93,98.0
2023-02-06,2023,2,6,Salem,Tamil Nadu,594,391,30,6,15,24,65.2
2023-02-13,2023,2,7,Salem,Tamil Nadu,594,419,44,14,32,21,76.7
2023-02-20,2023,2,8,Salem,Tamil Nadu,594,464,32,18,20,26,83.3
2023-02-27,2023,2,9,Salem,Tamil Nadu,594,428,18,15,22,20,70.3
2023-03-06,2023,3,10,Salem,Tamil Nadu,594,377,44,20,12,26,68.9
2023-03-13,2023,3,11,Salem,Tamil Nadu,594,482,28,11,17,30,78.0
2023-03-20,2023,3,12,Salem,Tamil Nadu,594,449,20,16,17,31,78.4
2023-03-27,2023,3,13,Salem,Tamil Nadu,594,367,23,7,19,21,65.3
2023-04-03,2023,4,14,Salem,Tamil Nadu,594,520,44,68,19,35,88.9
2023-04-10,2023,4,15,Salem,Tamil Nadu,594,579,28,77,29,23,92.8
2023-04-17,2023,4,16,Salem,Tamil Nadu,594,462,19,64,31,21,73.5
2023-04-24,2023,4,17,Salem,Tamil Nadu,594,519,40,105,19,30,92.4
2023-05-01,2023,5,18,Salem,Tamil Nadu,594,478,46,79,32,18,84.6
2023-05-08,2023,5,19,Salem,Tamil Nadu,594,558,33,79,12,30,87.0
2023-05-15,2023,5,20,Salem,Tamil Nadu,594,450,25,82,18,27,79.5
2023-05-22,2023,5,21,Salem,Tamil Nadu,594,519,16,62,31,32,90.9
2023-05-29,2023,5,22,Salem,Tamil Nadu,594,525,18,97,33,34,82.6
2023-06-05,2023,6,23,Salem,Tamil Nadu,594,379,14,7,65,23,69.0
2023-06-12,2023,6,24,Salem,Tamil Nadu,594,531,40,16,63,30,89.4
2023-06-19,2023,6,25,Salem,Tamil Nadu,594,564,22,15,61,27,90.8
2023-06-26,2023,6,26,Salem,Tamil Nadu,594,471,12,6,67,33,74.9
2023-07-03,2023,7,27,Salem,Tamil Nadu,594,458,19,6,85,35,82.8
2023-07-10,2023,7,28,Salem,Tamil Nadu,594,581,46,19,79,26,97.6
2023-07-17,2023,7,29,Salem,Tamil Nadu,594,493,13,7,61,33,83.6
2023-07-24,2023,7,30,Salem,Tamil Nadu,594,455,44,15,75,30,83.3
2023-07-31,2023,7,31,Salem,Tamil Nadu,594,478,18,14,65,32,81.8
2023-08-07,2023,8,32,Salem,Tamil Nadu,594,403,26,21,25,34,73.5
2023-08-14,2023,8,33,Salem,Tamil Nadu,594,355,25,8,19,26,64.7
2023-08-21,2023,8,34,Salem,Tamil Nadu,594,468,23,18,19,32,75.9
2023-08-28,2023,8,35,Salem,Tamil Nadu,594,402,40,7,17,22,65.5
2023-09-04,2023,9,36,Salem,Tamil Nadu,594,426,20,20,26,35,75.8
2023-09-11,2023,9,37,Salem,Tamil Nadu,594,445,34,6,11,20,78.5
2023-09-18,2023,9,38,Salem,Tamil Nadu,594,495,14,13,12,18,78.9
2023-09-25,2023,9,39,Salem,Tamil Nadu,594,428,26,14,21,28,70.4
2023-10-02,2023,10,40,Salem,Tamil Nadu,594,548,115,19,32,44,100.0
2023-10-09,2023,10,41,Salem,Tamil Nadu,594,545,131,18,18,42,94.2
2023-10-16,2023,10,42,Salem,Tamil Nadu,594,545,158,20,22,22,95.5
2023-10-23,2023,10,43,Salem,Tamil Nadu,594,486,111,6,12,38,85.0
2023-10-30,2023,10,44,Salem,Tamil Nadu,594,551,128,23,22,27,88.4
2023-11-06,2023,11,45,Salem,Tamil Nadu,594,524,127,9,13,40,92.3
2023-11-13,2023,11,46,Salem,Tamil Nadu,594,599,92,13,30,29,95.6
2023-11-20,2023,11,47,Salem,Tamil Nadu,594,587,122,6,13,35,98.9
2023-11-27,2023,11,48,Salem,Tamil Nadu,594,539,133,23,21,38,89.9
2023-12-04,2023,12,49,Salem,Tamil Nadu,594,581,139,10,17,61,100.0
2023-12-11,2023,12,50,Salem,Tamil Nadu,594,569,121,10,28,81,100.0
2023-12-18,2023,12,51,Salem,Tamil Nadu,594,595,127,22,31,75,100.0
2023-12-25,2023,12,52,Salem,Tamil Nadu,594,556,148,18,29,74,100.0
2024-01-01,2024,1,1,Salem,Tamil Nadu,594,483,35,6,23,107,87.7
2024-01-08,2024,1,2,Salem,Tamil Nadu,594,537,40,15,18,94,92.7
2024-01-15,2024,1,3,Salem,Tamil Nadu,594,522,29,9,31,112,87.1
2024-01-22,2024,1,4,Salem,Tamil Nadu,594,514,25,23,34,65,87.7
2024-01-29,2024,1,5,Salem,Tamil Nadu,594,523,14,13,22,76,85.4
2024-02-05,2024,2,6,Salem,Tamil Nadu,594,440,28,10,23,44,79.2
2024-02-12,2024,2,7,Salem,Tamil Nadu,594,453,18,6,16,36,70.7
2024-02-19,2024,2,8,Salem,Tamil Nadu,594,479,42,20,12,24,76.4
2024-02-26,2024,2,9,Salem,Tamil Nadu,594,474,19,7,27,19,74.0
2024-03-04,2024,3,10,Salem,Tamil Nadu,594,374,13,10,28,35,66.6
2024-03-11,2024,3,11,Salem,Tamil Nadu,594,411,22,12,23,20,73.0
2024-03-18,2024,3,12,Salem,Tamil Nadu,594,373,43,22,13,20,67.7
2024-03-25,2024,3,13,Salem,Tamil Nadu,594,412,22,20,23,29,74.4
2024-04-01,2024,4,14,Salem,Tamil Nadu,594,600,46,87,19,28,94.7
2024-04-08,2024,4,15,Salem,Tamil Nadu,594,494,26,51,19,20,83.5
2024-04-15,2024,4,16,Salem,Tamil Nadu,594,457,39,54,32,25,82.7
2024-04-22,2024,4,17,Salem,Tamil Nadu,594,452,41,62,22,24,76.5
2024-04-29,2024,4,18,Salem,Tamil Nadu,594,502,19,89,20,30,91.5
2024-05-06,2024,5,19,Salem,Tamil Nadu,594,560,34,61,12,22,88.9
2024-05-13,2024,5,20,Salem,Tamil Nadu,594,553,33,93,17,34,91.2
2024-05-20,2024,5,21,Salem,Tamil Nadu,594,494,38,83,20,40,82.7
2024-05-27,2024,5,22,Salem,Tamil Nadu,594,535,24,55,14,32,90.0
2024-06-03,2024,6,23,Salem,Tamil Nadu,594,550,29,21,56,38,92.8
2024-06-10,2024,6,24,Salem,Tamil Nadu,594,508,24,22,87,25,86.2
2024-06-17,2024,6,25,Salem,Tamil Nadu,594,458,19,17,85,19,79.5
2024-06-24,2024,6,26,Salem,Tamil Nadu,594,463,29,6,78,23,75.8
2024-07-01,2024,7,27,Salem,Tamil Nadu,594,513,14,23,83,31,85.8
2024-07-08,2024,7,28,Salem,Tamil Nadu,594,474,24,21,61,40,85.4
2024-07-15,2024,7,29,Salem,Tamil Nadu,594,518,26,20,61,46,92.9
2024-07-22,2024,7,30,Salem,Tamil Nadu,594,562,31,7,77,45,96.0
2024-07-29,2024,7,31,Salem,Tamil Nadu,594,472,16,17,75,24,79.7
2024-08-05,2024,8,32,Salem,Tamil Nadu,594,462,31,13,25,31,74.2
2024-08-12,2024,8,33,Salem,Tamil Nadu,594,501,23,23,16,43,80.6
2024-08-19,2024,8,34,Salem,Tamil Nadu,594,378,18,19,31,37,68.5
2024-08-26,2024,8,35,Salem,Tamil Nadu,594,532,33,20,12,18,83.3
2024-09-02,2024,9,36,Salem,Tamil Nadu,594,516,12,10,27,33,81.5
2024-09-09,2024,9,37,Salem,Tamil Nadu,594,405,21,18,12,40,66.7
2024-09-16,2024,9,38,Salem,Tamil Nadu,594,399,12,16,17,26,67.7
2024-09-23,2024,9,39,Salem,Tamil Nadu,594,393,36,15,24,18,66.9
2024-09-30,2024,9,40,Salem,Tamil Nadu,594,410,31,6,29,41,69.8
2024-10-07,2024,10,41,Salem,Tamil Nadu,594,500,92,12,26,35,80.4
2024-10-14,2024,10,42,Salem,Tamil Nadu,594,551,146,17,28,35,98.0
2024-10-21,2024,10,43,Salem,Tamil Nadu,594,497,134,15,21,47,87.9
2024-10-28,2024,10,44,Salem,Tamil Nadu,594,601,163,13,34,24,94.9
2024-11-04,2024,11,45,Salem,Tamil Nadu,594,563,124,15,29,28,96.9
2024-11-11,2024,11,46,Salem,Tamil Nadu,594,597,128,11,28,45,96.2
2024-11-18,2024,11,47,Salem,Tamil Nadu,594,497,104,10,21,34,83.2
2024-11-25,2024,11,48,Salem,Tamil Nadu,594,620,126,16,27,34,97.6
2024-12-02,2024,12,49,Salem,Tamil Nadu,594,547,101,12,19,108,100.0
2024-12-09,2024,12,50,Salem,Tamil Nadu,594,569,139,21,12,96,100.0
2024-12-16,2024,12,51,Salem,Tamil Nadu,594,596,155,14,34,118,100.0
2024-12-23,2024,12,52,Salem,Tamil Nadu,594,586,118,20,20,65,92.5
2024-12-30,2024,12,1,Salem,Tamil Nadu,594,580,161,10,33,68,100.0
2025-01-06,2025,1,2,Salem,Tamil Nadu,594,441,35,20,28,91,80.4
2025-01-13,2025,1,3,Salem,Tamil Nadu,594,559,14,7,33,80,92.0
2025-01-20,2025,1,4,Salem,Tamil Nadu,594,560,33,15,27,97,89.0
2025-01-27,2025,1,5,Salem,Tamil Nadu,594,431,20,6,28,73,75.8
2025-02-03,2025,2,6,Salem,Tamil Nadu,594,392,35,16,22,34,69.2
2025-02-10,2025,2,7,Salem,Tamil Nadu,594,406,27,9,17,40,72.6
2025-02-17,2025,2,8,Salem,Tamil Nadu,594,374,14,6,17,19,66.0
2025-02-24,2025,2,9,Salem,Tamil Nadu,594,424,23,10,21,34,74.7
2025-03-03,2025,3,10,Salem,Tamil Nadu,594,447,28,6,18,32,73.3
2025-03-10,2025,3,11,Salem,Tamil Nadu,594,478,30,12,27,28,84.4
2025-03-17,2025,3,12,Salem,Tamil Nadu,594,468,37,10,18,20,84.1
2025-03-24,2025,3,13,Salem,Tamil Nadu,594,399,44,7,28,22,70.9
2025-03-31,2025,3,14,Salem,Tamil Nadu,594,476,28,18,26,34,83.2
2025-04-07,2025,4,15,Salem,Tamil Nadu,594,507,20,93,13,45,81.5
2025-04-14,2025,4,16,Salem,Tamil Nadu,594,517,30,96,17,27,83.0
2025-04-21,2025,4,17,Salem,Tamil Nadu,594,569,47,82,19,28,98.4
2025-04-28,2025,4,18,Salem,Tamil Nadu,594,495,33,101,25,28,86.5
2025-05-05,2025,5,19,Salem,Tamil Nadu,594,584,33,58,21,37,95.1
2025-05-12,2025,5,20,Salem,Tamil Nadu,594,548,38,50,25,37,94.9
2025-05-19,2025,5,21,Salem,Tamil Nadu,594,571,39,71,29,33,95.0
2025-05-26,2025,5,22,Salem,Tamil Nadu,594,525,44,99,17,25,94.2
2025-06-02,2025,6,23,Salem,Tamil Nadu,594,548,21,13,62,28,90.6
2025-06-09,2025,6,24,Salem,Tamil Nadu,594,426,28,9,61,41,77.9
2025-06-16,2025,6,25,Salem,Tamil Nadu,594,558,14,9,84,36,89.0
2025-06-23,2025,6,26,Salem,Tamil Nadu,594,526,45,16,84,45,88.3
2025-06-30,2025,6,27,Salem,Tamil Nadu,594,568,33,7,87,31,92.1
2025-07-07,2025,7,28,Salem,Tamil Nadu,594,494,37,16,62,35,78.8
2025-07-14,2025,7,29,Salem,Tamil Nadu,594,476,19,22,52,29,82.0
2025-07-21,2025,7,30,Salem,Tamil Nadu,594,554,15,20,47,30,89.2
2025-07-28,2025,7,31,Salem,Tamil Nadu,594,486,22,10,82,35,78.8
2025-08-04,2025,8,32,Salem,Tamil Nadu,594,451,28,17,29,21,70.8
2025-08-11,2025,8,33,Salem,Tamil Nadu,594,454,19,8,20,22,75.7
2025-08-18,2025,8,34,Salem,Tamil Nadu,594,509,32,23,29,44,87.4
2025-08-25,2025,8,35,Salem,Tamil Nadu,594,467,21,14,23,35,75.8
2025-09-01,2025,9,36,Salem,Tamil Nadu,594,477,24,14,29,27,80.5
2025-09-08,2025,9,37,Salem,Tamil Nadu,594,416,32,7,31,41,73.2
2025-09-15,2025,9,38,Salem,Tamil Nadu,594,440,27,9,21,20,74.3
2025-09-22,2025,9,39,Salem,Tamil Nadu,594,414,32,13,19,46,69.4
2025-09-29,2025,9,40,Salem,Tamil Nadu,594,468,36,16,22,31,77.9
2025-10-06,2025,10,41,Salem,Tamil Nadu,594,582,148,20,24,31,95.9
2025-10-13,2025,10,42,Salem,Tamil Nadu,594,543,100,16,21,26,91.3
2025-10-20,2025,10,43,Salem,Tamil Nadu,594,637,169,17,28,33,100.0
2025-10-27,2025,10,44,Salem,Tamil Nadu,594,475,103,19,22,39,85.6
2025-11-03,2025,11,45,Salem,Tamil Nadu,594,627,100,22,29,40,98.9
2025-11-10,2025,11,46,Salem,Tamil Nadu,594,542,170,7,19,44,91.5
2025-11-17,2025,11,47,Salem,Tamil Nadu,594,578,122,15,20,32,90.9
2025-11-24,2025,11,48,Salem,Tamil Nadu,594,544,174,19,26,23,91.5
2025-12-01,2025,12,49,Salem,Tamil Nadu,594,546,134,17,29,112,100.0
2025-12-08,2025,12,50,Salem,Tamil Nadu,594,565,120,16,15,76,100.0
2025-12-15,2025,12,51,Salem,Tamil Nadu,594,636,170,20,16,79,100.0
2025-12-22,2025,12,52,Salem,Tamil Nadu,594,603,108,15,24,84,100.0
2025-12-29,2025,12,1,Salem,Tamil Nadu,594,595,155,13,25,80,97.8
2015-01-05,2015,1,2,Sivaganga,Tamil Nadu,265,226,8,6,12,31,88.8
2015-01-12,2015,1,3,Sivaganga,Tamil Nadu,265,270,13,4,6,51,97.3
2015-01-19,2015,1,4,Sivaganga,Tamil Nadu,265,233,13,3,14,31,82.9
2015-01-26,2015,1,5,Sivaganga,Tamil Nadu,265,237,8,7,6,34,88.5
