date,year,month,week_number,day_of_year,district,state,min_temperature_c
2020-12-18,2020,12,51,353,Tirunelveli,Tamil Nadu,23.57
2020-12-18,2020,12,51,353,Erode,Tamil Nadu,19.13
2020-12-18,2020,12,51,353,Vellore,Tamil Nadu,22.25
2020-12-18,2020,12,51,353,Thoothukudi,Tamil Nadu,23.56
2020-12-18,2020,12,51,353,Thanjavur,Tamil Nadu,23.22
2020-12-18,2020,12,51,353,Dindigul,Tamil Nadu,19.88
2020-12-18,2020,12,51,353,Kanyakumari,Tamil Nadu,23.57
2020-12-18,2020,12,51,353,Namakkal,Tamil Nadu,22.13
2020-12-18,2020,12,51,353,Karur,Tamil Nadu,22.74
2020-12-18,2020,12,51,353,Cuddalore,Tamil Nadu,23.5
2020-12-18,2020,12,51,353,Nagapattinam,Tamil Nadu,23.22
2020-12-18,2020,12,51,353,Virudhunagar,Tamil Nadu,22.27
2020-12-18,2020,12,51,353,Sivagangai,Tamil Nadu,21.77
2020-12-18,2020,12,51,353,Ramanathapuram,Tamil Nadu,21.77
2020-12-18,2020,12,51,353,Tiruppur,Tamil Nadu,19.13
2020-12-19,2020,12,51,354,Chennai,Tamil Nadu,22.07
2020-12-19,2020,12,51,354,Coimbatore,Tamil Nadu,18.54
2020-12-19,2020,12,51,354,Madurai,Tamil Nadu,21.65
2020-12-19,2020,12,51,354,Salem,Tamil Nadu,21.73
2020-12-19,2020,12,51,354,Trichy,Tamil Nadu,22.41
2020-12-19,2020,12,51,354,Tirunelveli,Tamil Nadu,23.82
2020-12-19,2020,12,51,354,Erode,Tamil Nadu,19.19
2020-12-19,2020,12,51,354,Vellore,Tamil Nadu,21.78
2020-12-19,2020,12,51,354,Thoothukudi,Tamil Nadu,23.59
2020-12-19,2020,12,51,354,Thanjavur,Tamil Nadu,22.97
2020-12-19,2020,12,51,354,Dindigul,Tamil Nadu,20.1
2020-12-19,2020,12,51,354,Kanyakumari,Tamil Nadu,23.82
2020-12-19,2020,12,51,354,Namakkal,Tamil Nadu,21.73
2020-12-19,2020,12,51,354,Karur,Tamil Nadu,22.41
2020-12-19,2020,12,51,354,Cuddalore,Tamil Nadu,23.2
2020-12-19,2020,12,51,354,Nagapattinam,Tamil Nadu,22.97
2020-12-19,2020,12,51,354,Virudhunagar,Tamil Nadu,22.54
2020-12-19,2020,12,51,354,Sivagangai,Tamil Nadu,21.65
2020-12-19,2020,12,51,354,Ramanathapuram,Tamil Nadu,21.65
2020-12-19,2020,12,51,354,Tiruppur,Tamil Nadu,19.19
2020-12-20,2020,12,51,355,Chennai,Tamil Nadu,22.02
2020-12-20,2020,12,51,355,Coimbatore,Tamil Nadu,16.73
2020-12-20,2020,12,51,355,Madurai,Tamil Nadu,21.06
2020-12-20,2020,12,51,355,Salem,Tamil Nadu,20.91
2020-12-20,2020,12,51,355,Trichy,Tamil Nadu,21.86
2020-12-20,2020,12,51,355,Tirunelveli,Tamil Nadu,22.59
2020-12-20,2020,12,51,355,Erode,Tamil Nadu,17.12
2020-12-20,2020,12,51,355,Vellore,Tamil Nadu,21.69
2020-12-20,2020,12,51,355,Thoothukudi,Tamil Nadu,22.59
2020-12-20,2020,12,51,355,Thanjavur,Tamil Nadu,22.55
2020-12-20,2020,12,51,355,Dindigul,Tamil Nadu,17.52
2020-12-20,2020,12,51,355,Kanyakumari,Tamil Nadu,22.59
2020-12-20,2020,12,51,355,Namakkal,Tamil Nadu,20.91
2020-12-20,2020,12,51,355,Karur,Tamil Nadu,21.86
2020-12-20,2020,12,51,355,Cuddalore,Tamil Nadu,22.76
2020-12-20,2020,12,51,355,Nagapattinam,Tamil Nadu,22.55
2020-12-20,2020,12,51,355,Virudhunagar,Tamil Nadu,20.9
2020-12-20,2020,12,51,355,Sivagangai,Tamil Nadu,21.06
2020-12-20,2020,12,51,355,Ramanathapuram,Tamil Nadu,21.06
2020-12-20,2020,12,51,355,Tiruppur,Tamil Nadu,17.12
2020-12-21,2020,12,52,356,Chennai,Tamil Nadu,20.1
2020-12-21,2020,12,52,356,Coimbatore,Tamil Nadu,16.13
2020-12-21,2020,12,52,356,Madurai,Tamil Nadu,20.69
2020-12-21,2020,12,52,356,Salem,Tamil Nadu,19.59
2020-12-21,2020,12,52,356,Trichy,Tamil Nadu,20.7
2020-12-21,2020,12,52,356,Tirunelveli,Tamil Nadu,22.82
2020-12-21,2020,12,52,356,Erode,Tamil Nadu,16.37
2020-12-21,2020,12,52,356,Vellore,Tamil Nadu,19.84
2020-12-21,2020,12,52,356,Thoothukudi,Tamil Nadu,22.67
2020-12-21,2020,12,52,356,Thanjavur,Tamil Nadu,21.41
2020-12-21,2020,12,52,356,Dindigul,Tamil Nadu,17.5
2020-12-21,2020,12,52,356,Kanyakumari,Tamil Nadu,22.82
2020-12-21,2020,12,52,356,Namakkal,Tamil Nadu,19.59
2020-12-21,2020,12,52,356,Karur,Tamil Nadu,20.7
2020-12-21,2020,12,52,356,Cuddalore,Tamil Nadu,21.5
2020-12-21,2020,12,52,356,Nagapattinam,Tamil Nadu,21.41
2020-12-21,2020,12,52,356,Virudhunagar,Tamil Nadu,21.15
2020-12-21,2020,12,52,356,Sivagangai,Tamil Nadu,20.69
2020-12-21,2020,12,52,356,Ramanathapuram,Tamil Nadu,20.69
2020-12-21,2020,12,52,356,Tiruppur,Tamil Nadu,16.37
2020-12-22,2020,12,52,357,Chennai,Tamil Nadu,19.46
2020-12-22,2020,12,52,357,Coimbatore,Tamil Nadu,17.03
2020-12-22,2020,12,52,357,Madurai,Tamil Nadu,21.23
2020-12-22,2020,12,52,357,Salem,Tamil Nadu,20.3
2020-12-22,2020,12,52,357,Trichy,Tamil Nadu,21.56
2020-12-22,2020,12,52,357,Tirunelveli,Tamil Nadu,23.18
2020-12-22,2020,12,52,357,Erode,Tamil Nadu,17.39
2020-12-22,2020,12,52,357,Vellore,Tamil Nadu,19.7
2020-12-22,2020,12,52,357,Thoothukudi,Tamil Nadu,23.19
2020-12-22,2020,12,52,357,Thanjavur,Tamil Nadu,21.99
2020-12-22,2020,12,52,357,Dindigul,Tamil Nadu,18.55
2020-12-22,2020,12,52,357,Kanyakumari,Tamil Nadu,23.18
2020-12-22,2020,12,52,357,Namakkal,Tamil Nadu,20.3
2020-12-22,2020,12,52,357,Karur,Tamil Nadu,21.56
2020-12-22,2020,12,52,357,Cuddalore,Tamil Nadu,22.02
2020-12-22,2020,12,52,357,Nagapattinam,Tamil Nadu,21.99
2020-12-22,2020,12,52,357,Virudhunagar,Tamil Nadu,21.57
2020-12-22,2020,12,52,357,Sivagangai,Tamil Nadu,21.23
2020-12-22,2020,12,52,357,Ramanathapuram,Tamil Nadu,21.23
2020-12-22,2020,12,52,357,Tiruppur,Tamil Nadu,17.39
2020-12-23,2020,12,52,358,Chennai,Tamil Nadu,20.09
2020-12-23,2020,12,52,358,Coimbatore,Tamil Nadu,18.45
2020-12-23,2020,12,52,358,Madurai,Tamil Nadu,21.39
2020-12-23,2020,12,52,358,Salem,Tamil Nadu,21.16
2020-12-23,2020,12,52,358,Trichy,Tamil Nadu,22.05
2020-12-23,2020,12,52,358,Tirunelveli,Tamil Nadu,23.5
2020-12-23,2020,12,52,358,Erode,Tamil Nadu,18.74
2020-12-23,2020,12,52,358,Vellore,Tamil Nadu,20.49
2020-12-23,2020,12,52,358,Thoothukudi,Tamil Nadu,23.37
2020-12-23,2020,12,52,358,Thanjavur,Tamil Nadu,22.45
2020-12-23,2020,12,52,358,Dindigul,Tamil Nadu,19.61
2020-12-23,2020,12,52,358,Kanyakumari,Tamil Nadu,23.5
2020-12-23,2020,12,52,358,Namakkal,Tamil Nadu,21.16
2020-12-23,2020,12,52,358,Karur,Tamil Nadu,22.05
2020-12-23,2020,12,52,358,Cuddalore,Tamil Nadu,22.56
2020-12-23,2020,12,52,358,Nagapattinam,Tamil Nadu,22.45
2020-12-23,2020,12,52,358,Virudhunagar,Tamil Nadu,22.09
2020-12-23,2020,12,52,358,Sivagangai,Tamil Nadu,21.39
2020-12-23,2020,12,52,358,Ramanathapuram,Tamil Nadu,21.39
2020-12-23,2020,12,52,358,Tiruppur,Tamil Nadu,18.74
2020-12-24,2020,12,52,359,Chennai,Tamil Nadu,20.17
2020-12-24,2020,12,52,359,Coimbatore,Tamil Nadu,18.43
2020-12-24,2020,12,52,359,Madurai,Tamil Nadu,21.53
2020-12-24,2020,12,52,359,Salem,Tamil Nadu,21.11
2020-12-24,2020,12,52,359,Trichy,Tamil Nadu,22.01
2020-12-24,2020,12,52,359,Tirunelveli,Tamil Nadu,23.36
2020-12-24,2020,12,52,359,Erode,Tamil Nadu,18.5
2020-12-24,2020,12,52,359,Vellore,Tamil Nadu,20.4
2020-12-24,2020,12,52,359,Thoothukudi,Tamil Nadu,23.35
2020-12-24,2020,12,52,359,Thanjavur,Tamil Nadu,22.41
2020-12-24,2020,12,52,359,Dindigul,Tamil Nadu,19.41
2020-12-24,2020,12,52,359,Kanyakumari,Tamil Nadu,23.36
2020-12-24,2020,12,52,359,Namakkal,Tamil Nadu,21.11
2020-12-24,2020,12,52,359,Karur,Tamil Nadu,22.01
2020-12-24,2020,12,52,359,Cuddalore,Tamil Nadu,22.4
2020-12-24,2020,12,52,359,Nagapattinam,Tamil Nadu,22.41
2020-12-24,2020,12,52,359,Virudhunagar,Tamil Nadu,21.88
2020-12-24,2020,12,52,359,Sivagangai,Tamil Nadu,21.53
2020-12-24,2020,12,52,359,Ramanathapuram,Tamil Nadu,21.53
2020-12-24,2020,12,52,359,Tiruppur,Tamil Nadu,18.5
2020-12-25,2020,12,52,360,Chennai,Tamil Nadu,19.93
2020-12-25,2020,12,52,360,Coimbatore,Tamil Nadu,17.96
2020-12-25,2020,12,52,360,Madurai,Tamil Nadu,20.89
2020-12-25,2020,12,52,360,Salem,Tamil Nadu,20.43
2020-12-25,2020,12,52,360,Trichy,Tamil Nadu,21.42
2020-12-25,2020,12,52,360,Tirunelveli,Tamil Nadu,23.59
2020-12-25,2020,12,52,360,Erode,Tamil Nadu,18.07
2020-12-25,2020,12,52,360,Vellore,Tamil Nadu,19.98
2020-12-25,2020,12,52,360,Thoothukudi,Tamil Nadu,23.0
2020-12-25,2020,12,52,360,Thanjavur,Tamil Nadu,21.76
2020-12-25,2020,12,52,360,Dindigul,Tamil Nadu,19.18
2020-12-25,2020,12,52,360,Kanyakumari,Tamil Nadu,23.59
2020-12-25,2020,12,52,360,Namakkal,Tamil Nadu,20.43
2020-12-25,2020,12,52,360,Karur,Tamil Nadu,21.42
2020-12-25,2020,12,52,360,Cuddalore,Tamil Nadu,21.66
2020-12-25,2020,12,52,360,Nagapattinam,Tamil Nadu,21.76
2020-12-25,2020,12,52,360,Virudhunagar,Tamil Nadu,21.9
2020-12-25,2020,12,52,360,Sivagangai,Tamil Nadu,20.89
2020-12-25,2020,12,52,360,Ramanathapuram,Tamil Nadu,20.89
2020-12-25,2020,12,52,360,Tiruppur,Tamil Nadu,18.07
2020-12-26,2020,12,52,361,Chennai,Tamil Nadu,20.03
2020-12-26,2020,12,52,361,Coimbatore,Tamil Nadu,17.68
2020-12-26,2020,12,52,361,Madurai,Tamil Nadu,20.62
2020-12-26,2020,12,52,361,Salem,Tamil Nadu,19.76
2020-12-26,2020,12,52,361,Trichy,Tamil Nadu,21.0
2020-12-26,2020,12,52,361,Tirunelveli,Tamil Nadu,23.33
2020-12-26,2020,12,52,361,Erode,Tamil Nadu,17.64
2020-12-26,2020,12,52,361,Vellore,Tamil Nadu,19.66
2020-12-26,2020,12,52,361,Thoothukudi,Tamil Nadu,22.74
2020-12-26,2020,12,52,361,Thanjavur,Tamil Nadu,21.25
2020-12-26,2020,12,52,361,Dindigul,Tamil Nadu,18.96
2020-12-26,2020,12,52,361,Kanyakumari,Tamil Nadu,23.33
2020-12-26,2020,12,52,361,Namakkal,Tamil Nadu,19.76
2020-12-26,2020,12,52,361,Karur,Tamil Nadu,21.0
2020-12-26,2020,12,52,361,Cuddalore,Tamil Nadu,21.22
2020-12-26,2020,12,52,361,Nagapattinam,Tamil Nadu,21.25
2020-12-26,2020,12,52,361,Virudhunagar,Tamil Nadu,21.53
2020-12-26,2020,12,52,361,Sivagangai,Tamil Nadu,20.62
2020-12-26,2020,12,52,361,Ramanathapuram,Tamil Nadu,20.62
2020-12-26,2020,12,52,361,Tiruppur,Tamil Nadu,17.64
2020-12-27,2020,12,52,362,Chennai,Tamil Nadu,20.63
2020-12-27,2020,12,52,362,Coimbatore,Tamil Nadu,16.3
2020-12-27,2020,12,52,362,Madurai,Tamil Nadu,20.64
2020-12-27,2020,12,52,362,Salem,Tamil Nadu,19.63
2020-12-27,2020,12,52,362,Trichy,Tamil Nadu,20.73
2020-12-27,2020,12,52,362,Tirunelveli,Tamil Nadu,22.12
2020-12-27,2020,12,52,362,Erode,Tamil Nadu,17.0
2020-12-27,2020,12,52,362,Vellore,Tamil Nadu,20.26
2020-12-27,2020,12,52,362,Thoothukudi,Tamil Nadu,22.59
2020-12-27,2020,12,52,362,Thanjavur,Tamil Nadu,21.52
2020-12-27,2020,12,52,362,Dindigul,Tamil Nadu,17.89
2020-12-27,2020,12,52,362,Kanyakumari,Tamil Nadu,22.12
2020-12-27,2020,12,52,362,Namakkal,Tamil Nadu,19.63
2020-12-27,2020,12,52,362,Karur,Tamil Nadu,20.73
2020-12-27,2020,12,52,362,Cuddalore,Tamil Nadu,21.63
2020-12-27,2020,12,52,362,Nagapattinam,Tamil Nadu,21.52
2020-12-27,2020,12,52,362,Virudhunagar,Tamil Nadu,20.52
2020-12-27,2020,12,52,362,Sivagangai,Tamil Nadu,20.64
2020-12-27,2020,12,52,362,Ramanathapuram,Tamil Nadu,20.64
2020-12-27,2020,12,52,362,Tiruppur,Tamil Nadu,17.0
2020-12-28,2020,12,53,363,Chennai,Tamil Nadu,20.68
2020-12-28,2020,12,53,363,Coimbatore,Tamil Nadu,17.56
2020-12-28,2020,12,53,363,Madurai,Tamil Nadu,21.34
2020-12-28,2020,12,53,363,Salem,Tamil Nadu,20.86
2020-12-28,2020,12,53,363,Trichy,Tamil Nadu,21.85
2020-12-28,2020,12,53,363,Tirunelveli,Tamil Nadu,23.22
2020-12-28,2020,12,53,363,Erode,Tamil Nadu,17.91
2020-12-28,2020,12,53,363,Vellore,Tamil Nadu,20.54
2020-12-28,2020,12,53,363,Thoothukudi,Tamil Nadu,23.2
2020-12-28,2020,12,53,363,Thanjavur,Tamil Nadu,22.24
2020-12-28,2020,12,53,363,Dindigul,Tamil Nadu,19.34
2020-12-28,2020,12,53,363,Kanyakumari,Tamil Nadu,23.22
2020-12-28,2020,12,53,363,Namakkal,Tamil Nadu,20.86
2020-12-28,2020,12,53,363,Karur,Tamil Nadu,21.85
2020-12-28,2020,12,53,363,Cuddalore,Tamil Nadu,22.36
2020-12-28,2020,12,53,363,Nagapattinam,Tamil Nadu,22.24
2020-12-28,2020,12,53,363,Virudhunagar,Tamil Nadu,21.82
2020-12-28,2020,12,53,363,Sivagangai,Tamil Nadu,21.34
2020-12-28,2020,12,53,363,Ramanathapuram,Tamil Nadu,21.34
2020-12-28,2020,12,53,363,Tiruppur,Tamil Nadu,17.91
2020-12-29,2020,12,53,364,Chennai,Tamil Nadu,21.27
2020-12-29,2020,12,53,364,Coimbatore,Tamil Nadu,17.75
2020-12-29,2020,12,53,364,Madurai,Tamil Nadu,21.87
2020-12-29,2020,12,53,364,Salem,Tamil Nadu,21.78
2020-12-29,2020,12,53,364,Trichy,Tamil Nadu,22.52
2020-12-29,2020,12,53,364,Tirunelveli,Tamil Nadu,23.44
2020-12-29,2020,12,53,364,Erode,Tamil Nadu,18.44
2020-12-29,2020,12,53,364,Vellore,Tamil Nadu,21.45
2020-12-29,2020,12,53,364,Thoothukudi,Tamil Nadu,23.72
2020-12-29,2020,12,53,364,Thanjavur,Tamil Nadu,23.18
2020-12-29,2020,12,53,364,Dindigul,Tamil Nadu,19.78
2020-12-29,2020,12,53,364,Kanyakumari,Tamil Nadu,23.44
2020-12-29,2020,12,53,364,Namakkal,Tamil Nadu,21.78
2020-12-29,2020,12,53,364,Karur,Tamil Nadu,22.52
2020-12-29,2020,12,53,364,Cuddalore,Tamil Nadu,23.47
2020-12-29,2020,12,53,364,Nagapattinam,Tamil Nadu,23.18
2020-12-29,2020,12,53,364,Virudhunagar,Tamil Nadu,21.95
2020-12-29,2020,12,53,364,Sivagangai,Tamil Nadu,21.87
2020-12-29,2020,12,53,364,Ramanathapuram,Tamil Nadu,21.87
2020-12-29,2020,12,53,364,Tiruppur,Tamil Nadu,18.44
2020-12-30,2020,12,53,365,Chennai,Tamil Nadu,22.18
2020-12-30,2020,12,53,365,Coimbatore,Tamil Nadu,19.54
2020-12-30,2020,12,53,365,Madurai,Tamil Nadu,22.04
2020-12-30,2020,12,53,365,Salem,Tamil Nadu,22.33
2020-12-30,2020,12,53,365,Trichy,Tamil Nadu,22.85
2020-12-30,2020,12,53,365,Tirunelveli,Tamil Nadu,23.95
2020-12-30,2020,12,53,365,Erode,Tamil Nadu,19.87
2020-12-30,2020,12,53,365,Vellore,Tamil Nadu,22.44
2020-12-30,2020,12,53,365,Thoothukudi,Tamil Nadu,23.95
2020-12-30,2020,12,53,365,Thanjavur,Tamil Nadu,23.31
2020-12-30,2020,12,53,365,Dindigul,Tamil Nadu,20.64
2020-12-30,2020,12,53,365,Kanyakumari,Tamil Nadu,23.95
2020-12-30,2020,12,53,365,Namakkal,Tamil Nadu,22.33
2020-12-30,2020,12,53,365,Karur,Tamil Nadu,22.85
2020-12-30,2020,12,53,365,Cuddalore,Tamil Nadu,23.58
2020-12-30,2020,12,53,365,Nagapattinam,Tamil Nadu,23.31
2020-12-30,2020,12,53,365,Virudhunagar,Tamil Nadu,22.7
2020-12-30,2020,12,53,365,Sivagangai,Tamil Nadu,22.04
2020-12-30,2020,12,53,365,Ramanathapuram,Tamil Nadu,22.04
2020-12-30,2020,12,53,365,Tiruppur,Tamil Nadu,19.87
2020-12-31,2020,12,53,366,Chennai,Tamil Nadu,23.05
2020-12-31,2020,12,53,366,Coimbatore,Tamil Nadu,19.85
2020-12-31,2020,12,53,366,Madurai,Tamil Nadu,21.89
2020-12-31,2020,12,53,366,Salem,Tamil Nadu,22.6
2020-12-31,2020,12,53,366,Trichy,Tamil Nadu,22.84
2020-12-31,2020,12,53,366,Tirunelveli,Tamil Nadu,23.99
2020-12-31,2020,12,53,366,Erode,Tamil Nadu,20.13
2020-12-31,2020,12,53,366,Vellore,Tamil Nadu,23.23
2020-12-31,2020,12,53,366,Thoothukudi,Tamil Nadu,23.72
2020-12-31,2020,12,53,366,Thanjavur,Tamil Nadu,23.36
2020-12-31,2020,12,53,366,Dindigul,Tamil Nadu,20.75
2020-12-31,2020,12,53,366,Kanyakumari,Tamil Nadu,23.99
2020-12-31,2020,12,53,366,Namakkal,Tamil Nadu,22.6
2020-12-31,2020,12,53,366,Karur,Tamil Nadu,22.84
2020-12-31,2020,12,53,366,Cuddalore,Tamil Nadu,23.69
2020-12-31,2020,12,53,366,Nagapattinam,Tamil Nadu,23.36
2020-12-31,2020,12,53,366,Virudhunagar,Tamil Nadu,22.75
2020-12-31,2020,12,53,366,Sivagangai,Tamil Nadu,21.89
2020-12-31,2020,12,53,366,Ramanathapuram,Tamil Nadu,21.89
2020-12-31,2020,12,53,366,Tiruppur,Tamil Nadu,20.13
2021-01-01,2021,1,53,1,Chennai,Tamil Nadu,20.94
2021-01-01,2021,1,53,1,Coimbatore,Tamil Nadu,16.9
2021-01-01,2021,1,53,1,Madurai,Tamil Nadu,20.65
2021-01-01,2021,1,53,1,Salem,Tamil Nadu,20.15
2021-01-01,2021,1,53,1,Trichy,Tamil Nadu,21.27
2021-01-01,2021,1,53,1,Tirunelveli,Tamil Nadu,22.54
2021-01-01,2021,1,53,1,Erode,Tamil Nadu,16.94
2021-01-01,2021,1,53,1,Vellore,Tamil Nadu,20.84
2021-01-01,2021,1,53,1,Thoothukudi,Tamil Nadu,22.38
2021-01-01,2021,1,53,1,Thanjavur,Tamil Nadu,21.96
2021-01-01,2021,1,53,1,Dindigul,Tamil Nadu,17.96
2021-01-01,2021,1,53,1,Kanyakumari,Tamil Nadu,22.54
2021-01-01,2021,1,53,1,Namakkal,Tamil Nadu,20.15
2021-01-01,2021,1,53,1,Karur,Tamil Nadu,21.27
2021-01-01,2021,1,53,1,Cuddalore,Tamil Nadu,21.85
2021-01-01,2021,1,53,1,Nagapattinam,Tamil Nadu,21.96
2021-01-01,2021,1,53,1,Virudhunagar,Tamil Nadu,21.03
2021-01-01,2021,1,53,1,Sivagangai,Tamil Nadu,20.65
2021-01-01,2021,1,53,1,Ramanathapuram,Tamil Nadu,20.65
2021-01-01,2021,1,53,1,Tiruppur,Tamil Nadu,16.94
2021-01-02,2021,1,53,2,Chennai,Tamil Nadu,21.09
2021-01-02,2021,1,53,2,Coimbatore,Tamil Nadu,16.52
2021-01-02,2021,1,53,2,Madurai,Tamil Nadu,20.49
2021-01-02,2021,1,53,2,Salem,Tamil Nadu,20.03
2021-01-02,2021,1,53,2,Trichy,Tamil Nadu,21.09
2021-01-02,2021,1,53,2,Tirunelveli,Tamil Nadu,22.38
2021-01-02,2021,1,53,2,Erode,Tamil Nadu,16.81
2021-01-02,2021,1,53,2,Vellore,Tamil Nadu,21.07
2021-01-02,2021,1,53,2,Thoothukudi,Tamil Nadu,22.26
2021-01-02,2021,1,53,2,Thanjavur,Tamil Nadu,21.83
2021-01-02,2021,1,53,2,Dindigul,Tamil Nadu,17.85
2021-01-02,2021,1,53,2,Kanyakumari,Tamil Nadu,22.38
2021-01-02,2021,1,53,2,Namakkal,Tamil Nadu,20.03
2021-01-02,2021,1,53,2,Karur,Tamil Nadu,21.09
2021-01-02,2021,1,53,2,Cuddalore,Tamil Nadu,22.21
2021-01-02,2021,1,53,2,Nagapattinam,Tamil Nadu,21.83
2021-01-02,2021,1,53,2,Virudhunagar,Tamil Nadu,20.79
2021-01-02,2021,1,53,2,Sivagangai,Tamil Nadu,20.49
2021-01-02,2021,1,53,2,Ramanathapuram,Tamil Nadu,20.49
2021-01-02,2021,1,53,2,Tiruppur,Tamil Nadu,16.81
2021-01-03,2021,1,53,3,Chennai,Tamil Nadu,22.23
2021-01-03,2021,1,53,3,Coimbatore,Tamil Nadu,18.32
2021-01-03,2021,1,53,3,Madurai,Tamil Nadu,21.6
2021-01-03,2021,1,53,3,Salem,Tamil Nadu,21.93
2021-01-03,2021,1,53,3,Trichy,Tamil Nadu,22.36
2021-01-03,2021,1,53,3,Tirunelveli,Tamil Nadu,23.34
2021-01-03,2021,1,53,3,Erode,Tamil Nadu,18.65
2021-01-03,2021,1,53,3,Vellore,Tamil Nadu,22.29
2021-01-03,2021,1,53,3,Thoothukudi,Tamil Nadu,23.22
2021-01-03,2021,1,53,3,Thanjavur,Tamil Nadu,23.14
2021-01-03,2021,1,53,3,Dindigul,Tamil Nadu,19.41
2021-01-03,2021,1,53,3,Kanyakumari,Tamil Nadu,23.34
2021-01-03,2021,1,53,3,Namakkal,Tamil Nadu,21.93
2021-01-03,2021,1,53,3,Karur,Tamil Nadu,22.36
2021-01-03,2021,1,53,3,Cuddalore,Tamil Nadu,23.38
2021-01-03,2021,1,53,3,Nagapattinam,Tamil Nadu,23.14
2021-01-03,2021,1,53,3,Virudhunagar,Tamil Nadu,21.83
2021-01-03,2021,1,53,3,Sivagangai,Tamil Nadu,21.6
2021-01-03,2021,1,53,3,Ramanathapuram,Tamil Nadu,21.6
2021-01-03,2021,1,53,3,Tiruppur,Tamil Nadu,18.65
2021-01-04,2021,1,1,4,Chennai,Tamil Nadu,21.92
2021-01-04,2021,1,1,4,Coimbatore,Tamil Nadu,18.82
2021-01-04,2021,1,1,4,Madurai,Tamil Nadu,21.8
2021-01-04,2021,1,1,4,Salem,Tamil Nadu,22.6
2021-01-04,2021,1,1,4,Trichy,Tamil Nadu,22.96
2021-01-04,2021,1,1,4,Tirunelveli,Tamil Nadu,23.37
2021-01-04,2021,1,1,4,Erode,Tamil Nadu,19.22
2021-01-04,2021,1,1,4,Vellore,Tamil Nadu,22.06
2021-01-04,2021,1,1,4,Thoothukudi,Tamil Nadu,23.59
2021-01-04,2021,1,1,4,Thanjavur,Tamil Nadu,23.66
2021-01-04,2021,1,1,4,Dindigul,Tamil Nadu,19.87
2021-01-04,2021,1,1,4,Kanyakumari,Tamil Nadu,23.37
2021-01-04,2021,1,1,4,Namakkal,Tamil Nadu,22.6
2021-01-04,2021,1,1,4,Karur,Tamil Nadu,22.96
2021-01-04,2021,1,1,4,Cuddalore,Tamil Nadu,23.69
2021-01-04,2021,1,1,4,Nagapattinam,Tamil Nadu,23.66
2021-01-04,2021,1,1,4,Virudhunagar,Tamil Nadu,22.06
2021-01-04,2021,1,1,4,Sivagangai,Tamil Nadu,21.8
2021-01-04,2021,1,1,4,Ramanathapuram,Tamil Nadu,21.8
2021-01-04,2021,1,1,4,Tiruppur,Tamil Nadu,19.22
2021-01-05,2021,1,1,5,Chennai,Tamil Nadu,22.9
2021-01-05,2021,1,1,5,Coimbatore,Tamil Nadu,18.57
2021-01-05,2021,1,1,5,Madurai,Tamil Nadu,21.82
2021-01-05,2021,1,1,5,Salem,Tamil Nadu,22.33
2021-01-05,2021,1,1,5,Trichy,Tamil Nadu,22.9
2021-01-05,2021,1,1,5,Tirunelveli,Tamil Nadu,23.52
2021-01-05,2021,1,1,5,Erode,Tamil Nadu,18.93
2021-01-05,2021,1,1,5,Vellore,Tamil Nadu,22.66
2021-01-05,2021,1,1,5,Thoothukudi,Tamil Nadu,23.63
2021-01-05,2021,1,1,5,Thanjavur,Tamil Nadu,23.66
2021-01-05,2021,1,1,5,Dindigul,Tamil Nadu,19.61
2021-01-05,2021,1,1,5,Kanyakumari,Tamil Nadu,23.52
2021-01-05,2021,1,1,5,Namakkal,Tamil Nadu,22.33
2021-01-05,2021,1,1,5,Karur,Tamil Nadu,22.9
2021-01-05,2021,1,1,5,Cuddalore,Tamil Nadu,23.82
2021-01-05,2021,1,1,5,Nagapattinam,Tamil Nadu,23.66
2021-01-05,2021,1,1,5,Virudhunagar,Tamil Nadu,21.98
2021-01-05,2021,1,1,5,Sivagangai,Tamil Nadu,21.82
2021-01-05,2021,1,1,5,Ramanathapuram,Tamil Nadu,21.82
2021-01-05,2021,1,1,5,Tiruppur,Tamil Nadu,18.93
2021-01-06,2021,1,1,6,Chennai,Tamil Nadu,23.26
2021-01-06,2021,1,1,6,Coimbatore,Tamil Nadu,19.2
2021-01-06,2021,1,1,6,Madurai,Tamil Nadu,22.1
2021-01-06,2021,1,1,6,Salem,Tamil Nadu,22.85
2021-01-06,2021,1,1,6,Trichy,Tamil Nadu,23.18
2021-01-06,2021,1,1,6,Tirunelveli,Tamil Nadu,23.89
2021-01-06,2021,1,1,6,Erode,Tamil Nadu,19.94
2021-01-06,2021,1,1,6,Vellore,Tamil Nadu,22.88
2021-01-06,2021,1,1,6,Thoothukudi,Tamil Nadu,23.78
2021-01-06,2021,1,1,6,Thanjavur,Tamil Nadu,23.92
2021-01-06,2021,1,1,6,Dindigul,Tamil Nadu,20.22
2021-01-06,2021,1,1,6,Kanyakumari,Tamil Nadu,23.89
2021-01-06,2021,1,1,6,Namakkal,Tamil Nadu,22.85
2021-01-06,2021,1,1,6,Karur,Tamil Nadu,23.18
2021-01-06,2021,1,1,6,Cuddalore,Tamil Nadu,24.2
2021-01-06,2021,1,1,6,Nagapattinam,Tamil Nadu,23.92
2021-01-06,2021,1,1,6,Virudhunagar,Tamil Nadu,22.5
2021-01-06,2021,1,1,6,Sivagangai,Tamil Nadu,22.1
2021-01-06,2021,1,1,6,Ramanathapuram,Tamil Nadu,22.1
